win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,file,label
769,1760045994.0846236,1760045994.1843984,99.77483749389648,80,17,1.2499690055847168,1.8507406836181222,3.41524101186092,8.0,6953.1048828125,can_log_regular_no_traffic.csv,0
770,1760045994.184628,1760045994.2843812,99.75314140319824,80,17,1.249784231185913,1.8494866063850632,3.41524101186092,8.0,6934.657421875,can_log_regular_no_traffic.csv,0
771,1760045994.2846313,1760045994.384372,99.74074363708496,80,17,1.2498855590820312,1.8482609647514547,3.41524101186092,8.0,7168.827734375,can_log_regular_no_traffic.csv,0
772,1760045994.3846216,1760045994.484377,99.75528717041016,80,17,1.2500613927841187,1.8514470854490985,3.41524101186092,8.0,7410.5396484375,can_log_regular_no_traffic.csv,0
773,1760045994.48463,1760045994.5843966,99.76649284362793,80,17,1.2502461671829224,1.8466971054398114,3.41524101186092,8.0,7270.31015625,can_log_regular_no_traffic.csv,0
774,1760045994.5846305,1760045994.6843758,99.74527359008789,80,17,1.2497395277023315,1.8493181062974864,3.41524101186092,8.0,7208.914453125,can_log_regular_no_traffic.csv,0
775,1760045994.684619,1760045994.784407,99.78795051574707,80,17,1.2503892183303833,1.849879408632127,3.41524101186092,8.0,7888.0861328125,can_log_regular_no_traffic.csv,0
776,1760045994.7846284,1760045994.8843684,99.74002838134766,80,17,1.2495189905166626,1.8503082269199096,3.41524101186092,8.0,7930.1560546875,can_log_regular_no_traffic.csv,0
777,1760045994.884617,1760045994.984393,99.77579116821289,80,17,1.2503057718276978,1.8492460265207324,3.41524101186092,8.0,7799.0943359375,can_log_regular_no_traffic.csv,0
778,1760045994.9846165,1760045995.0843732,99.75671768188477,80,17,1.2497544288635254,1.8495912127281016,3.41524101186092,8.0,7958.7439453125,can_log_regular_no_traffic.csv,0
779,1760045995.084617,1760045995.184365,99.74813461303711,80,17,1.2498974800109863,1.8497973889987365,3.41524101186092,8.0,7558.242578125,can_log_regular_no_traffic.csv,0
780,1760045995.184615,1760045995.284367,99.75218772888184,80,17,1.2500256299972534,1.846767189347192,3.41524101186092,8.0,7552.4333984375,can_log_regular_no_traffic.csv,0
781,1760045995.284615,1760045995.3843656,99.75051879882812,80,17,1.2499809265136719,1.8511621761371129,3.41524101186092,8.0,7919.26015625,can_log_regular_no_traffic.csv,0
782,1760045995.3846135,1760045995.4843698,99.75624084472656,80,17,1.2500524520874023,1.8486228041468076,3.41524101186092,8.0,7644.3439453125,can_log_regular_no_traffic.csv,0
783,1760045995.484622,1760045995.584388,99.76601600646973,80,17,1.2502282857894897,1.8448280168038291,3.41524101186092,8.0,8075.2966796875,can_log_regular_no_traffic.csv,0
784,1760045995.5846126,1760045995.6843889,99.7762680053711,80,17,1.2500107288360596,1.8505400206535603,3.41524101186092,8.0,7980.2640625,can_log_regular_no_traffic.csv,0
785,1760045995.6846116,1760045995.7843614,99.74980354309082,80,17,1.249656081199646,1.8489141823627158,3.41524101186092,8.0,7692.9630859375,can_log_regular_no_traffic.csv,0
786,1760045995.784611,1760045995.8843672,99.75624084472656,80,17,1.2500733137130737,1.84914813854359,3.41524101186092,8.0,7797.3466796875,can_log_regular_no_traffic.csv,0
787,1760045995.884611,1760045995.9843633,99.75242614746094,80,17,1.2499511241912842,1.8524523796815702,3.41524101186092,8.0,7467.28515625,can_log_regular_no_traffic.csv,0
788,1760045995.98461,1760045996.0843856,99.77555274963379,80,17,1.2502789497375488,1.8449422904622053,3.41524101186092,8.0,7330.8865234375,can_log_regular_no_traffic.csv,0
789,1760045996.084609,1760045996.184399,99.78985786437988,80,17,1.2501657009124756,1.8465897831729814,3.41524101186092,8.0,7560.712109375,can_log_regular_no_traffic.csv,0
790,1760045996.1846085,1760045996.284389,99.78055953979492,80,17,1.249876618385315,1.8465944514426196,3.41524101186092,8.0,6980.921484375,can_log_regular_no_traffic.csv,0
791,1760045996.2846117,1760045996.3843827,99.77102279663086,80,17,1.2499213218688965,1.8459797976961168,3.41524101186092,8.0,7000.3064453125,can_log_regular_no_traffic.csv,0
792,1760045996.3846056,1760045996.4843867,99.78103637695312,80,17,1.2500494718551636,1.848902738609769,3.41524101186092,8.0,7362.87109375,can_log_regular_no_traffic.csv,0
793,1760045996.4846065,1760045996.584356,99.74956512451172,80,17,1.249617338180542,1.8486263018980555,3.41524101186092,8.0,7408.4744140625,can_log_regular_no_traffic.csv,0
794,1760045996.5846136,1760045996.6843848,99.77126121520996,80,17,1.2503594160079956,1.8457180973743645,3.41524101186092,8.0,6961.8376953125,can_log_regular_no_traffic.csv,0
795,1760045996.6846046,1760045996.78438,99.77531433105469,80,17,1.249939203262329,1.8507906240460046,3.41524101186092,8.0,7251.7853515625,can_log_regular_no_traffic.csv,0
796,1760045996.7846074,1760045996.8843794,99.77197647094727,80,17,1.249992847442627,1.848134910357061,3.41524101186092,8.0,6996.2705078125,can_log_regular_no_traffic.csv,0
797,1760045996.884602,1760045996.9843774,99.77531433105469,80,17,1.2499749660491943,1.8508303766428669,3.41524101186092,8.0,7444.691015625,can_log_regular_no_traffic.csv,0
798,1760045996.9846058,1760045997.0843592,99.75337982177734,80,17,1.249772310256958,1.8496145625039422,3.41524101186092,8.0,7541.7302734375,can_log_regular_no_traffic.csv,0
799,1760045997.084601,1760045997.184376,99.77507591247559,80,17,1.2502104043960571,1.8460146389062235,3.41524101186092,8.0,7515.031640625,can_log_regular_no_traffic.csv,0
800,1760045997.1846,1760045997.284376,99.77579116821289,80,17,1.2499988079071045,1.8500967278424592,3.41524101186092,8.0,7708.76640625,can_log_regular_no_traffic.csv,0
801,1760045997.2846076,1760045997.3843763,99.76863861083984,80,17,1.250004768371582,1.8467267534303053,3.41524101186092,8.0,7690.0755859375,can_log_regular_no_traffic.csv,0
802,1760045997.3845987,1760045997.4843788,99.78008270263672,80,17,1.250031590461731,1.8503923298240401,3.41524101186092,8.0,7776.345703125,can_log_regular_no_traffic.csv,0
803,1760045997.484598,1760045997.58438,99.78199005126953,80,17,1.2500137090682983,1.8466566586539233,3.41524101186092,8.0,7637.8130859375,can_log_regular_no_traffic.csv,0
804,1760045997.5845988,1760045997.684373,99.77412223815918,80,17,1.2499123811721802,1.850256439539549,3.41524101186092,8.0,8088.1220703125,can_log_regular_no_traffic.csv,0
805,1760045997.6846013,1760045997.784376,99.77459907531738,80,17,1.2500375509262085,1.8508422718110027,3.41524101186092,8.0,8016.7830078125,can_log_regular_no_traffic.csv,0
806,1760045997.7846012,1760045997.8843746,99.77340698242188,80,17,1.2499839067459106,1.8478484005840647,3.41524101186092,8.0,7967.3140625,can_log_regular_no_traffic.csv,0
807,1760045997.8846197,1760045997.9845948,99.9751091003418,81,17,1.2372864617241754,1.838892194957422,3.4093631695728717,8.0,8035.231674382716,can_log_regular_no_traffic.csv,0
808,1760045997.9848328,1760045998.0845942,99.7614860534668,80,17,1.249992847442627,1.8468782376103596,3.41524101186092,8.0,7755.6212890625,can_log_regular_no_traffic.csv,0
809,1760045998.084852,1760045998.184594,99.74193572998047,80,17,1.2499958276748657,1.846040241918765,3.41524101186092,8.0,8226.36171875,can_log_regular_no_traffic.csv,0
810,1760045998.1848433,1760045998.2845917,99.74837303161621,80,17,1.2499719858169556,1.8488563346178668,3.41524101186092,8.0,8604.87578125,can_log_regular_no_traffic.csv,0
811,1760045998.2848418,1760045998.3845909,99.74908828735352,80,17,1.2499898672103882,1.8443233977187823,3.41524101186092,8.0,7692.804296875,can_log_regular_no_traffic.csv,0
812,1760045998.38482,1760045998.48459,99.77006912231445,80,17,1.2499898672103882,1.8465522590669106,3.41524101186092,8.0,8147.9404296875,can_log_regular_no_traffic.csv,0
813,1760045998.4848402,1760045998.5845892,99.74908828735352,80,17,1.2499898672103882,1.8480124835139178,3.41524101186092,8.0,7568.6109375,can_log_regular_no_traffic.csv,0
814,1760045998.5848143,1760045998.68459,99.77579116821289,80,17,1.2500107288360596,1.8427294096159743,3.41524101186092,8.0,7076.1484375,can_log_regular_no_traffic.csv,0
815,1760045998.6848402,1760045998.7845943,99.75409507751465,80,17,1.2500524520874023,1.8472375057213677,3.41524101186092,8.0,7327.798828125,can_log_regular_no_traffic.csv,0
816,1760045998.7848227,1760045998.884591,99.76840019226074,80,17,1.2499600648880005,1.8516972730326366,3.41524101186092,8.0,7328.2447265625,can_log_regular_no_traffic.csv,0
817,1760045998.8848217,1760045998.9845862,99.76458549499512,80,17,1.249939203262329,1.848693019962369,3.41524101186092,8.0,7179.74296875,can_log_regular_no_traffic.csv,0
818,1760045998.984844,1760045999.0845902,99.7462272644043,80,17,1.2500494718551636,1.8458279469488426,3.41524101186092,8.0,7402.480859375,can_log_regular_no_traffic.csv,0
819,1760045999.0848234,1760045999.1845863,99.7629165649414,80,17,1.2499511241912842,1.8477783872732603,3.41524101186092,8.0,6938.3611328125,can_log_regular_no_traffic.csv,0
820,1760045999.184836,1760045999.2843623,99.52640533447266,79,17,1.2629877162885061,1.8562949174508878,3.4196666886046656,8.0,7085.650909810127,can_log_regular_no_traffic.csv,0
821,1760045999.28461,1760045999.384588,99.97797012329102,81,17,1.2373541608268832,1.8407790678158842,3.4093631695728717,8.0,7036.752893518518,can_log_regular_no_traffic.csv,0
822,1760045999.3848462,1760045999.4845843,99.73812103271484,80,17,1.249954104423523,1.841523593744776,3.41524101186092,8.0,7150.8939453125,can_log_regular_no_traffic.csv,0
823,1760045999.4848342,1760045999.584583,99.74884986877441,80,17,1.2499839067459106,1.8464581882649116,3.41524101186092,8.0,7129.6166015625,can_log_regular_no_traffic.csv,0
824,1760045999.5848382,1760045999.684586,99.74789619445801,80,17,1.2500375509262085,1.8454807261104003,3.41524101186092,8.0,7413.8919921875,can_log_regular_no_traffic.csv,0
825,1760045999.6848185,1760045999.7845802,99.7617244720459,80,17,1.249927282333374,1.84799778496116,3.41524101186092,8.0,7326.8740234375,can_log_regular_no_traffic.csv,0
826,1760045999.7848303,1760045999.8843632,99.5328426361084,79,17,1.2630752370327334,1.8485930501679835,3.4196666886046656,8.0,7422.681764240507,can_log_regular_no_traffic.csv,0
827,1760045999.884606,1760045999.984579,99.97320175170898,81,17,1.2372334798177083,1.836565025290233,3.4093631695728717,8.0,7620.012924382716,can_log_regular_no_traffic.csv,0
828,1760045999.984804,1760046000.0845892,99.78532791137695,80,17,1.2501269578933716,1.8420598430402615,3.41524101186092,8.0,7926.70234375,can_log_regular_no_traffic.csv,0
829,1760046000.0848174,1760046000.1845798,99.7624397277832,80,17,1.2498825788497925,1.8492005902924054,3.41524101186092,8.0,7781.2462890625,can_log_regular_no_traffic.csv,0
830,1760046000.1848283,1760046000.2843573,99.52902793884277,79,17,1.2630058240286912,1.852922631549199,3.4196666886046656,8.0,7558.065071202532,can_log_regular_no_traffic.csv,0
831,1760046000.2846017,1760046000.384577,99.9753475189209,81,17,1.237280574845679,1.8317973334290352,3.4093631695728717,8.0,7714.778163580247,can_log_regular_no_traffic.csv,0
832,1760046000.3848298,1760046000.4845755,99.7457504272461,80,17,1.2499809265136719,1.8425808786990572,3.41524101186092,8.0,7652.6015625,can_log_regular_no_traffic.csv,0
833,1760046000.4848256,1760046000.5843506,99.52497482299805,79,17,1.2629756444617162,1.8538443203966,3.4196666886046656,8.0,7836.865901898735,can_log_regular_no_traffic.csv,0
834,1760046000.5846004,1760046000.6845746,99.97415542602539,81,17,1.237333556752146,1.8356077701687166,3.4093631695728717,8.0,7948.070216049383,can_log_regular_no_traffic.csv,0
835,1760046000.6848247,1760046000.784573,99.74837303161621,80,17,1.2499809265136719,1.846097743734469,3.41524101186092,8.0,7864.9146484375,can_log_regular_no_traffic.csv,0
836,1760046000.7848294,1760046000.8845737,99.74431991577148,80,17,1.2500077486038208,1.8440606472796632,3.41524101186092,8.0,7446.1572265625,can_log_regular_no_traffic.csv,0
837,1760046000.884823,1760046000.9845731,99.75004196166992,80,17,1.249992847442627,1.8414134249541914,3.41524101186092,8.0,7411.9146484375,can_log_regular_no_traffic.csv,0
838,1760046000.9848218,1760046001.0845802,99.75838661193848,80,17,1.2500882148742676,1.8422447537496753,3.41524101186092,8.0,7624.061328125,can_log_regular_no_traffic.csv,0
839,1760046001.0848303,1760046001.184595,99.76482391357422,80,17,1.250186562538147,1.8429219811352837,3.41524101186092,8.0,7363.35,can_log_regular_no_traffic.csv,0
840,1760046001.18482,1760046001.2845705,99.75051879882812,80,17,1.2496918439865112,1.8519327174247988,3.41524101186092,8.0,7249.3060546875,can_log_regular_no_traffic.csv,0
841,1760046001.2847946,1760046001.384344,99.54953193664551,79,17,1.2629575367215313,1.8510467049951136,3.4196666886046656,8.0,7321.670886075949,can_log_regular_no_traffic.csv,0
842,1760046001.3845973,1760046001.484571,99.97367858886719,81,17,1.237368878023124,1.8372810857159965,3.4093631695728717,8.0,7068.6738040123455,can_log_regular_no_traffic.csv,0
843,1760046001.4848256,1760046001.5845945,99.76887702941895,80,17,1.2502938508987427,1.8430826895088928,3.41524101186092,8.0,7552.3015625,can_log_regular_no_traffic.csv,0
844,1760046001.5847995,1760046001.684593,99.7934341430664,80,17,1.2499809265136719,1.8434389708853651,3.41524101186092,8.0,7301.364453125,can_log_regular_no_traffic.csv,0
845,1760046001.6848185,1760046001.784592,99.77340698242188,80,17,1.2499868869781494,1.8426406618399465,3.41524101186092,8.0,7273.0201171875,can_log_regular_no_traffic.csv,0
846,1760046001.7848167,1760046001.8845727,99.75600242614746,80,17,1.249760389328003,1.8414702735969057,3.41524101186092,8.0,7066.7376953125,can_log_regular_no_traffic.csv,0
847,1760046001.8848217,1760046001.98459,99.76840019226074,80,17,1.2502163648605347,1.8416488123580699,3.41524101186092,8.0,6810.3568359375,can_log_regular_no_traffic.csv,0
848,1760046001.9848402,1760046002.0845728,99.73263740539551,80,17,1.249784231185913,1.845973973924621,3.41524101186092,8.0,6718.44453125,can_log_regular_no_traffic.csv,0
849,1760046002.0847971,1760046002.184589,99.7917652130127,80,17,1.2502014636993408,1.8461884145673553,3.41524101186092,8.0,6811.04765625,can_log_regular_no_traffic.csv,0
850,1760046002.1847885,1760046002.284563,99.77459907531738,80,17,1.2496769428253174,1.84645048841786,3.41524101186092,8.0,7263.6412109375,can_log_regular_no_traffic.csv,0
851,1760046002.2847955,1760046002.3845632,99.76768493652344,80,17,1.2500017881393433,1.8449257015562193,3.41524101186092,8.0,7545.183984375,can_log_regular_no_traffic.csv,0
852,1760046002.3848116,1760046002.4845648,99.75314140319824,80,17,1.2500196695327759,1.8432766630884285,3.41524101186092,8.0,7717.4607421875,can_log_regular_no_traffic.csv,0
853,1760046002.484811,1760046002.584585,99.77388381958008,80,17,1.2502521276474,1.8437016977948013,3.41524101186092,8.0,7622.3478515625,can_log_regular_no_traffic.csv,0
854,1760046002.5848114,1760046002.6845589,99.7474193572998,80,17,1.2496739625930786,1.8445047858665515,3.41524101186092,8.0,7480.1890625,can_log_regular_no_traffic.csv,0
855,1760046002.684809,1760046002.7845583,99.74932670593262,80,17,1.249992847442627,1.8453584987924752,3.41524101186092,8.0,7703.335546875,can_log_regular_no_traffic.csv,0
856,1760046002.784816,1760046002.8845584,99.74241256713867,80,17,1.2500017881393433,1.844570486109779,3.41524101186092,8.0,7551.43125,can_log_regular_no_traffic.csv,0
857,1760046002.8847828,1760046002.9845576,99.77483749389648,80,17,1.2499898672103882,1.848010791756153,3.41524101186092,8.0,7463.3373046875,can_log_regular_no_traffic.csv,0
858,1760046002.984782,1760046003.084557,99.77507591247559,80,17,1.249992847442627,1.845078260036457,3.41524101186092,8.0,7533.012890625,can_log_regular_no_traffic.csv,0
859,1760046003.0848143,1760046003.1845565,99.74217414855957,80,17,1.249992847442627,1.8466279030670218,3.41524101186092,8.0,7636.90234375,can_log_regular_no_traffic.csv,0
860,1760046003.1848052,1760046003.2844555,99.65038299560547,79,17,1.2645449819444101,1.8533971809965903,3.4196666886046656,8.0,7702.553599683544,can_log_regular_no_traffic.csv,0
861,1760046003.284631,1760046003.3845792,99.94816780090332,81,17,1.2360943688286676,1.835774029349505,3.4093631695728717,8.0,7584.1595293209875,can_log_regular_no_traffic.csv,0
862,1760046003.384804,1760046003.4845538,99.74980354309082,80,17,1.249682903289795,1.8414060517518622,3.41524101186092,8.0,7195.7787109375,can_log_regular_no_traffic.csv,0
863,1760046003.484812,1760046003.584553,99.74098205566406,80,17,1.2499898672103882,1.8419239143138368,3.41524101186092,8.0,6989.5869140625,can_log_regular_no_traffic.csv,0
864,1760046003.5847776,1760046003.6845517,99.77412223815918,80,17,1.2499839067459106,1.843705813063974,3.41524101186092,8.0,7128.601953125,can_log_regular_no_traffic.csv,0
865,1760046003.684801,1760046003.784576,99.77483749389648,80,17,1.250302791595459,1.8448953988481769,3.41524101186092,8.0,6804.0509765625,can_log_regular_no_traffic.csv,0
866,1760046003.7848008,1760046003.8845773,99.7765064239502,80,17,1.250016689300537,1.8396912757613388,3.41524101186092,8.0,7052.687890625,can_log_regular_no_traffic.csv,0
867,1760046003.884803,1760046003.9845884,99.78532791137695,80,17,1.2501388788223267,1.8413978224694163,3.41524101186092,8.0,6852.113671875,can_log_regular_no_traffic.csv,0
868,1760046003.9847994,1760046004.0845742,99.77483749389648,80,17,1.249822974205017,1.8412817392402736,3.41524101186092,8.0,6690.1111328125,can_log_regular_no_traffic.csv,0
869,1760046004.0847738,1760046004.184548,99.77412223815918,80,17,1.2496709823608398,1.8416950617059342,3.41524101186092,8.0,6713.160546875,can_log_regular_no_traffic.csv,0
870,1760046004.1848004,1760046004.2845483,99.74789619445801,80,17,1.250004768371582,1.8388782657074074,3.41524101186092,8.0,7020.2591796875,can_log_regular_no_traffic.csv,0
871,1760046004.284798,1760046004.384575,99.7769832611084,80,17,1.2503325939178467,1.8391412972704617,3.41524101186092,8.0,6734.122265625,can_log_regular_no_traffic.csv,0
872,1760046004.3848002,1760046004.484548,99.74789619445801,80,17,1.2496650218963623,1.8426025319051509,3.41524101186092,8.0,6862.0294921875,can_log_regular_no_traffic.csv,0
873,1760046004.4847977,1760046004.5845923,99.79462623596191,80,17,1.2505531311035156,1.8380208491571097,3.41524101186092,8.0,7104.04765625,can_log_regular_no_traffic.csv,0
874,1760046004.5848007,1760046004.6845691,99.76840019226074,80,17,1.2497097253799438,1.8393344743959088,3.41524101186092,8.0,7611.4087890625,can_log_regular_no_traffic.csv,0
875,1760046004.684796,1760046004.7845683,99.77221488952637,80,17,1.2499898672103882,1.8371531525852862,3.41524101186092,8.0,7064.0658203125,can_log_regular_no_traffic.csv,0
876,1760046004.7847936,1760046004.884581,99.78747367858887,80,17,1.250159740447998,1.836677074622926,3.41524101186092,8.0,7212.397265625,can_log_regular_no_traffic.csv,0
877,1760046004.884793,1760046004.9845417,99.74861145019531,80,17,1.2495070695877075,1.839621909696633,3.41524101186092,8.0,7584.44609375,can_log_regular_no_traffic.csv,0
878,1760046004.9847925,1760046005.0845697,99.7772216796875,80,17,1.2503504753112793,1.8395268004989065,3.41524101186092,8.0,7994.206640625,can_log_regular_no_traffic.csv,0
879,1760046005.0847912,1760046005.1845808,99.78961944580078,80,17,1.2501388788223267,1.8384015275830208,3.41524101186092,8.0,7705.91796875,can_log_regular_no_traffic.csv,0
880,1760046005.1847916,1760046005.28454,99.74837303161621,80,17,1.249489188194275,1.836615519778455,3.41524101186092,8.0,7515.707421875,can_log_regular_no_traffic.csv,0
881,1760046005.2847924,1760046005.384566,99.77364540100098,80,17,1.2503266334533691,1.8380576982526653,3.41524101186092,8.0,7223.6466796875,can_log_regular_no_traffic.csv,0
882,1760046005.3847935,1760046005.4845655,99.77197647094727,80,17,1.249992847442627,1.8374800294987055,3.41524101186092,8.0,7694.4546875,can_log_regular_no_traffic.csv,0
883,1760046005.4847898,1760046005.584563,99.77316856384277,80,17,1.2499690055847168,1.837763339286524,3.41524101186092,8.0,7484.6498046875,can_log_regular_no_traffic.csv,0
884,1760046005.5847914,1760046005.6845658,99.77436065673828,80,17,1.2500345706939697,1.8392691285621752,3.41524101186092,8.0,7479.948046875,can_log_regular_no_traffic.csv,0
885,1760046005.6848164,1760046005.784562,99.7457504272461,80,17,1.249954104423523,1.8376971936790036,3.41524101186092,8.0,7489.311328125,can_log_regular_no_traffic.csv,0
886,1760046005.7847872,1760046005.8845606,99.77340698242188,80,17,1.2499809265136719,1.8385026702478453,3.41524101186092,8.0,7903.7998046875,can_log_regular_no_traffic.csv,0
887,1760046005.8847854,1760046005.9845598,99.77436065673828,80,17,1.2499898672103882,1.8400842574510095,3.41524101186092,8.0,7107.389453125,can_log_regular_no_traffic.csv,0
888,1760046005.9847867,1760046006.0845592,99.77245330810547,80,17,1.249992847442627,1.8365359839037225,3.41524101186092,8.0,7039.6888671875,can_log_regular_no_traffic.csv,0
889,1760046006.0847905,1760046006.184559,99.76863861083984,80,17,1.2499988079071045,1.8383966271172125,3.41524101186092,8.0,7091.4029296875,can_log_regular_no_traffic.csv,0
890,1760046006.1847851,1760046006.284561,99.77579116821289,80,17,1.2500226497650146,1.8388925616238423,3.41524101186092,8.0,7226.6015625,can_log_regular_no_traffic.csv,0
891,1760046006.2847848,1760046006.3845582,99.77340698242188,80,17,1.249966025352478,1.8376279747299786,3.41524101186092,8.0,6882.082421875,can_log_regular_no_traffic.csv,0
892,1760046006.3847833,1760046006.484558,99.77483749389648,80,17,1.2499988079071045,1.8390190679448588,3.41524101186092,8.0,6445.5087890625,can_log_regular_no_traffic.csv,0
893,1760046006.4847836,1760046006.5845568,99.77316856384277,80,17,1.2499839067459106,1.836569132977709,3.41524101186092,8.0,6458.801171875,can_log_regular_no_traffic.csv,0
894,1760046006.5848074,1760046006.6845555,99.74813461303711,80,17,1.2499839067459106,1.8370895890641605,3.41524101186092,8.0,6745.9419921875,can_log_regular_no_traffic.csv,0
895,1760046006.6847818,1760046006.7845802,99.79844093322754,80,17,1.2503087520599365,1.8411156254395153,3.41524101186092,8.0,6663.966015625,can_log_regular_no_traffic.csv,0
896,1760046006.7847896,1760046006.8845534,99.76387023925781,80,17,1.2496650218963623,1.8410149580130304,3.41524101186092,8.0,6656.8984375,can_log_regular_no_traffic.csv,0
897,1760046006.88478,1760046006.9845524,99.77245330810547,80,17,1.2499868869781494,1.8356202493320153,3.41524101186092,8.0,6618.657421875,can_log_regular_no_traffic.csv,0
898,1760046006.9847777,1760046007.0845516,99.77388381958008,80,17,1.2499898672103882,1.8413904955875156,3.41524101186092,8.0,7086.5982421875,can_log_regular_no_traffic.csv,0
899,1760046007.084783,1760046007.1845517,99.76863861083984,80,17,1.2500017881393433,1.8390786621826576,3.41524101186092,8.0,6723.505859375,can_log_regular_no_traffic.csv,0
900,1760046007.184778,1760046007.2845502,99.77221488952637,80,17,1.2499809265136719,1.8396040533321472,3.41524101186092,8.0,6773.7923828125,can_log_regular_no_traffic.csv,0
901,1760046007.2847753,1760046007.3845265,99.75123405456543,80,17,1.2497037649154663,1.8400925707535016,3.41524101186092,8.0,6897.693359375,can_log_regular_no_traffic.csv,0
902,1760046007.384776,1760046007.4845502,99.77412223815918,80,17,1.2502968311309814,1.8374033184632474,3.41524101186092,8.0,7440.7970703125,can_log_regular_no_traffic.csv,0
903,1760046007.4847994,1760046007.584549,99.74956512451172,80,17,1.2499839067459106,1.8356320215347235,3.41524101186092,8.0,7447.029296875,can_log_regular_no_traffic.csv,0
904,1760046007.5847738,1760046007.6845508,99.7769832611084,80,17,1.2500226497650146,1.8362564789893001,3.41524101186092,8.0,7592.638671875,can_log_regular_no_traffic.csv,0
905,1760046007.684773,1760046007.7845469,99.77388381958008,80,17,1.2499511241912842,1.8400333687833559,3.41524101186092,8.0,7195.3412109375,can_log_regular_no_traffic.csv,0
906,1760046007.7847984,1760046007.884547,99.74861145019531,80,17,1.2500017881393433,1.8404668802221253,3.41524101186092,8.0,7584.8396484375,can_log_regular_no_traffic.csv,0
907,1760046007.8847733,1760046007.9845452,99.77197647094727,80,17,1.249977946281433,1.8362960780209558,3.41524101186092,8.0,7614.6203125,can_log_regular_no_traffic.csv,0
908,1760046007.9847724,1760046008.0845456,99.77316856384277,80,17,1.250004768371582,1.834623536821003,3.41524101186092,8.0,7890.410546875,can_log_regular_no_traffic.csv,0
909,1760046008.084798,1760046008.1845443,99.7462272644043,80,17,1.2499839067459106,1.8381433500156499,3.41524101186092,8.0,7565.1513671875,can_log_regular_no_traffic.csv,0
910,1760046008.1847706,1760046008.284543,99.77245330810547,80,17,1.2499839067459106,1.8367351103107676,3.41524101186092,8.0,7619.8212890625,can_log_regular_no_traffic.csv,0
911,1760046008.2847686,1760046008.3845425,99.77388381958008,80,17,1.249992847442627,1.832360991711447,3.41524101186092,8.0,7491.9490234375,can_log_regular_no_traffic.csv,0
912,1760046008.384767,1760046008.4845667,99.79963302612305,80,17,1.250302791595459,1.8385901762941248,3.41524101186092,8.0,7338.146484375,can_log_regular_no_traffic.csv,0
913,1760046008.4847934,1760046008.5845404,99.7469425201416,80,17,1.2496709823608398,1.8360246647649643,3.41524101186092,8.0,7018.3009765625,can_log_regular_no_traffic.csv,0
914,1760046008.5847902,1760046008.6845398,99.74956512451172,80,17,1.249992847442627,1.8382619618839229,3.41524101186092,8.0,7228.497265625,can_log_regular_no_traffic.csv,0
915,1760046008.6847663,1760046008.7845411,99.77483749389648,80,17,1.250016689300537,1.8401797481918074,3.41524101186092,8.0,7068.3193359375,can_log_regular_no_traffic.csv,0
916,1760046008.7847655,1760046008.8845396,99.77412223815918,80,17,1.2499809265136719,1.836025569425295,3.41524101186092,8.0,6731.5974609375,can_log_regular_no_traffic.csv,0
917,1760046008.884765,1760046008.9845383,99.77340698242188,80,17,1.2499839067459106,1.8346429166261575,3.41524101186092,8.0,6491.6580078125,can_log_regular_no_traffic.csv,0
918,1760046008.984763,1760046009.084537,99.77412223815918,80,17,1.2499839067459106,1.8345771306943517,3.41524101186092,8.0,7098.8025390625,can_log_regular_no_traffic.csv,0
919,1760046009.084762,1760046009.1845365,99.77436065673828,80,17,1.249992847442627,1.8388193376727422,3.41524101186092,8.0,6690.1326171875,can_log_regular_no_traffic.csv,0
920,1760046009.1847997,1760046009.284536,99.73621368408203,80,17,1.249992847442627,1.8330169952915947,3.41524101186092,8.0,6461.7115234375,can_log_regular_no_traffic.csv,0
921,1760046009.284762,1760046009.384536,99.77412223815918,80,17,1.2500017881393433,1.838844108558467,3.41524101186092,8.0,6704.5912109375,can_log_regular_no_traffic.csv,0
922,1760046009.3847868,1760046009.484536,99.74908828735352,80,17,1.2499988079071045,1.8387237268695178,3.41524101186092,8.0,6787.944140625,can_log_regular_no_traffic.csv,0
923,1760046009.4847608,1760046009.5845337,99.77293014526367,80,17,1.2499719858169556,1.8365462210197403,3.41524101186092,8.0,6673.4857421875,can_log_regular_no_traffic.csv,0
924,1760046009.5847604,1760046009.6845586,99.79820251464844,80,17,1.2503117322921753,1.8336941166145755,3.41524101186092,8.0,6815.2896484375,can_log_regular_no_traffic.csv,0
925,1760046009.6847837,1760046009.7845323,99.74861145019531,80,17,1.2496709823608398,1.837702963993992,3.41524101186092,8.0,6791.3591796875,can_log_regular_no_traffic.csv,0
926,1760046009.7847588,1760046009.8845465,99.78771209716797,80,17,1.2501776218414307,1.8361901886991332,3.41524101186092,8.0,6976.5400390625,can_log_regular_no_traffic.csv,0
927,1760046009.8847566,1760046009.9845555,99.79891777038574,80,17,1.2501120567321777,1.8323758142553837,3.41524101186092,8.0,7303.5322265625,can_log_regular_no_traffic.csv,0
928,1760046009.9847815,1760046010.0845308,99.74932670593262,80,17,1.2496918439865112,1.833534787919027,3.41524101186092,8.0,6849.3697265625,can_log_regular_no_traffic.csv,0
929,1760046010.084755,1760046010.1845293,99.77436065673828,80,17,1.2499809265136719,1.834903844833137,3.41524101186092,8.0,7168.5453125,can_log_regular_no_traffic.csv,0
