win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,payload_byte_0_mean,payload_byte_0_std,payload_byte_0_min,payload_byte_0_max,payload_byte_1_mean,payload_byte_1_std,payload_byte_1_min,payload_byte_1_max,payload_byte_2_mean,payload_byte_2_std,payload_byte_2_min,payload_byte_2_max,payload_byte_3_mean,payload_byte_3_std,payload_byte_3_min,payload_byte_3_max,payload_byte_4_mean,payload_byte_4_std,payload_byte_4_min,payload_byte_4_max,payload_byte_5_mean,payload_byte_5_std,payload_byte_5_min,payload_byte_5_max,payload_byte_6_mean,payload_byte_6_std,payload_byte_6_min,payload_byte_6_max,payload_byte_7_mean,payload_byte_7_std,payload_byte_7_min,payload_byte_7_max,file,label
4201,1760046337.284661,1760046337.3844094,99.7483730316162,80,17,1.2499719858169556,1.7258236600677022,3.41524101186092,8.0,5939.13515625,5.725,6.170443663141253,0,15,114.7125,118.56519237849696,0,255,111.0375,11.48852008528514,63,119,159.475,48.473439892378174,43,249,127.0625,69.43834382925618,13,248,126.275,71.03730973931937,0.0,253.0,139.7,69.9654200301835,17.0,250.0,140.1875,73.78432993359769,0.0,254.0,can_log_regular_no_traffic.csv,0
1413,1760047706.211442,1760047706.3053224,93.88041496276855,80,17,1.24969482421875,1.9171454820230456,3.41524101186092,8.0,5652.5546875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,136.375,11.05031108159404,116,166,149.575,28.53847184065748,101,182,131.5125,70.95720431182447,3,254,128.125,80.55919795405116,4.0,253.0,118.8625,63.09907759825022,16.0,252.0,132.1,70.13640281622662,17.0,255.0,can_log_regular_with_traffic.csv,0
5444,1760046461.5847695,1760046461.6845114,99.74193572998048,80,17,1.2500286102294922,1.7500548798422824,3.41524101186092,8.0,6504.4921875,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,154.5375,22.245192598626808,68,168,55.2125,59.51653000427695,6,212,132.5875,74.64879331744083,7,251,124.9125,72.43983602790661,0.0,248.0,109.65,74.84502321464,0.0,254.0,136.425,72.43458686980965,12.0,250.0,can_log_regular_no_traffic.csv,0
701,1760045987.2846768,1760045987.3844247,99.747896194458,80,17,1.2499690055847168,1.8564959921732973,3.41524101186092,8.0,7518.2828125,2.5,3.134485603731496,0,8,91.6375,99.87995841884396,0,255,213.875,50.11471216120073,49,238,114.3125,85.63711136972101,7,201,127.0625,77.87960961477657,3,253,119.4875,68.6467394983185,0.0,253.0,145.85,77.18712651731504,1.0,255.0,118.0,75.46389865359463,2.0,254.0,can_log_regular_no_traffic.csv,0
3290,1760046246.1846826,1760046246.2844515,99.76887702941896,80,17,1.2499898672103882,1.71602131048315,3.41524101186092,8.0,6331.148046875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,79.5,11.483684077855852,59,109,147.95,86.0560718369134,41,235,132.5625,67.6601514464016,3,242,135.5875,73.77663819767066,6.0,254.0,120.45,77.37843691882125,0.0,255.0,129.925,69.56054467153058,22.0,254.0,can_log_regular_no_traffic.csv,0
555,1760047620.4110825,1760047620.50862,97.53751754760742,80,17,1.2505710124969482,1.964257248015819,3.41524101186092,8.0,6831.6890625,5.725,6.170443663141253,0,15,114.5875,118.55217140040077,0,255,106.8,18.393884853396244,94,163,196.2875,83.08342099209685,0,255,140.3875,71.53189738676026,4,243,164.6,59.3061126697746,5.0,254.0,110.3875,64.26303248174648,2.0,239.0,124.5,74.68902195102035,3.0,255.0,can_log_regular_with_traffic.csv,0
4301,1760046347.2846613,1760046347.3844104,99.74908828735352,80,17,1.2496709823608398,1.725026906452015,3.41524101186092,8.0,5477.55078125,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,114.625,12.128865363256368,63,123,128.575,35.42766397887391,93,178,140.2875,73.090217154897,0,249,129.75,68.6643102346481,1.0,254.0,128.0375,65.41434165188852,6.0,255.0,122.325,73.63758805800202,2.0,250.0,can_log_regular_no_traffic.csv,0
561,1760045973.2847362,1760045973.3844864,99.75028038024902,80,17,1.2499600648880005,1.873009889392352,3.41524101186092,8.0,6876.7029296875,4.6375,4.738786105111732,0,11,122.9,105.53525477299046,0,255,209.0,48.740383666934754,48,233,119.8125,48.17704166664865,71,243,119.3625,74.51094613377286,2,255,122.6,70.99006972809647,1.0,251.0,126.025,73.13446092643329,2.0,255.0,134.15,68.58080999813286,9.0,248.0,can_log_regular_no_traffic.csv,0
2318,1760046148.9848008,1760046149.084577,99.7762680053711,80,17,1.250004768371582,1.7362653004491766,3.41524101186092,8.0,6967.2625,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,45.75,19.53362485561756,32,105,161.45,85.56896341548143,49,243,123.3375,74.79236988991592,1,252,99.275,62.57035540094045,2.0,238.0,148.675,69.56377918859786,14.0,254.0,121.4125,72.35186482565602,4.0,252.0,can_log_regular_no_traffic.csv,0
3098,1760046226.9846702,1760046227.0844443,99.77412223815918,80,17,1.249977946281433,1.7061175922368554,3.41524101186092,8.0,6017.605859375,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,72.875,12.864073033063828,58,108,139.95,38.55447444849949,98,221,132.3125,70.34781335443199,0,247,105.975,72.81397101518363,2.0,251.0,115.0,77.89496132613456,15.0,239.0,138.6875,70.3751720690614,20.0,253.0,can_log_regular_no_traffic.csv,0
3379,1760046255.0846703,1760046255.1844356,99.76530075073242,80,17,1.250174641609192,1.711530623233772,3.41524101186092,8.0,5712.6115234375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,82.625,11.229843053222073,59,109,137.825,44.06210815428603,92,246,130.125,75.1811769992995,4,252,84.8,58.17611193608594,0.0,244.0,105.4,73.4460005718487,0.0,254.0,143.3125,73.88446957074267,0.0,252.0,can_log_regular_no_traffic.csv,0
3150,1760046232.1847155,1760046232.2844255,99.70998764038086,80,17,1.2496888637542725,1.7106758044669534,3.41524101186092,8.0,6109.9046875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,74.6625,12.435778775372292,59,108,143.85,47.72554347516641,16,222,115.825,70.35513040994239,1,255,149.875,76.38101449313173,4.0,253.0,146.55,68.44831992094473,8.0,253.0,127.8875,75.39330105354192,0.0,251.0,can_log_regular_no_traffic.csv,0
5270,1760046444.1847315,1760046444.2844825,99.75099563598631,80,17,1.2499362230300903,1.7481302366085083,3.41524101186092,8.0,5413.6,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,148.375,20.36809699014613,67,161,88.5625,37.223931734168005,38,141,120.6125,73.8800537611472,6,253,94.25,65.65772993334448,1.0,237.0,116.775,69.34730978920523,1.0,253.0,122.0,74.44830421171459,0.0,239.0,can_log_regular_no_traffic.csv,0
4343,1760046351.4846792,1760046351.584439,99.75981712341309,80,17,1.2500643730163574,1.7234176250103543,3.41524101186092,8.0,5835.4205078125,5.725,6.170443663141253,0,15,114.7625,118.57036347144252,0,255,116.375,12.48436522214886,63,125,53.325,50.33035242276773,4,186,112.9,75.94201735534814,2,246,122.925,74.35418196039818,1.0,254.0,127.6375,78.5699121403989,0.0,254.0,131.3375,67.66996079317616,6.0,251.0,can_log_regular_no_traffic.csv,0
5403,1760046457.4847422,1760046457.5845425,99.80034828186037,80,17,1.2501955032348633,1.750145470690218,3.41524101186092,8.0,6135.6529296875,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,152.75,21.807395534542863,67,166,148.9375,37.43238696302976,108,221,123.4125,75.1762418836563,0,248,153.075,66.53434733278745,4.0,253.0,107.4125,82.85660712188258,2.0,254.0,116.625,77.04128357575567,2.0,254.0,can_log_regular_no_traffic.csv,0
3625,1760046279.684678,1760046279.7844274,99.74932670593262,80,17,1.2500494718551636,1.7104536934043333,3.41524101186092,8.0,6701.4314453125,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,91.1,10.257436326880129,60,110,151.475,95.96913240724852,0,255,111.225,74.50033137510192,2,251,128.7625,71.71109463500053,5.0,254.0,149.525,72.76073374423873,0.0,253.0,123.6,68.44844775449621,9.0,255.0,can_log_regular_no_traffic.csv,0
4397,1760046356.884663,1760046356.984415,99.75194931030272,80,17,1.249706745147705,1.7265753937512462,3.41524101186092,8.0,5963.110546875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,118.125,12.864073033063828,63,127,84.575,56.88689985400859,32,240,144.7375,73.98120432751824,0,255,113.2125,79.10447107306892,3.0,255.0,139.3375,66.94399594997297,0.0,252.0,132.3625,65.00658500298259,8.0,232.0,can_log_regular_no_traffic.csv,0
1047,1760046021.884724,1760046021.9844866,99.7626781463623,80,17,1.24986469745636,1.821205736265255,3.41524101186092,8.0,6837.6712890625,2.7875,3.101184249605303,0,8,65.325,65.66197053850885,0,255,225.875,54.24697572215432,50,252,113.1875,43.343423304464544,67,217,117.7,74.9620570688932,0,247,130.225,75.22499169159143,2.0,255.0,112.125,62.70792912383569,0.0,252.0,125.9125,74.55538105160484,3.0,255.0,can_log_regular_no_traffic.csv,0
2939,1760046211.0846815,1760046211.1844563,99.77483749389648,80,17,1.2499988079071045,1.7155888955319218,3.41524101186092,8.0,5803.176171875,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,67.625,14.128318194321643,56,108,72.825,38.8216353983188,11,126,139.55,69.51814511334435,4,241,114.975,71.37611207539955,6.0,255.0,153.175,73.69629824489154,2.0,255.0,127.325,66.27080333751809,15.0,254.0,can_log_regular_no_traffic.csv,0
1808,1760046097.984692,1760046098.0844667,99.77459907531738,80,17,1.2499958276748655,1.7631904393400053,3.41524101186092,8.0,6909.626171875,5.725,6.170443663141253,0,15,114.7125,118.56519237849696,0,255,28.4,24.778317134139687,12,103,76.7875,81.14750361995122,0,255,125.6375,70.63077299414188,5,243,133.1875,67.56868611827524,1.0,252.0,102.5625,75.40206292768123,3.0,255.0,142.3625,77.88280358172787,0.0,254.0,can_log_regular_no_traffic.csv,0
3166,1760046233.78467,1760046233.884445,99.77483749389648,80,17,1.250004768371582,1.7126489347744709,3.41524101186092,8.0,6062.1568359375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,75.5375,12.251473125710234,59,108,61.85,64.11183588074826,10,238,122.725,77.80568343636601,0,255,127.9,69.33083729481419,4.0,253.0,116.625,78.25876548349073,0.0,251.0,135.25,67.98262645705887,11.0,254.0,can_log_regular_no_traffic.csv,0
414,1760045958.5848048,1760045958.6845727,99.76792335510254,80,17,1.249745488166809,1.8863154269147944,3.41524101186092,8.0,6726.555859375,2.8,3.672192805395708,0,10,102.425,94.6333417723373,0,255,203.75,46.80344538599696,48,227,159.1875,50.86528623481834,46,220,133.35,70.99948943478395,5,246,146.8375,67.52174533992734,0.0,251.0,82.05,66.43585251955454,1.0,247.0,122.25,71.46126573186343,0.0,253.0,can_log_regular_no_traffic.csv,0
1340,1760046051.1846251,1760046051.284387,99.761962890625,80,17,1.2498348951339722,1.7927934426503336,3.41524101186092,8.0,8090.8578125,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,107.9375,113.00634315714318,7,250,137.5625,92.39748965069344,0,255,125.9625,73.97084624194856,0,252,120.2375,66.20786277890264,2.0,243.0,140.5,81.64021680519963,0.0,254.0,124.275,69.46185553956933,2.0,255.0,can_log_regular_no_traffic.csv,0
4792,1760046396.384685,1760046396.4844503,99.76530075073242,80,17,1.2499988079071045,1.7537735809402122,3.41524101186092,8.0,5960.8416015625,5.725,6.170443663141253,0,15,114.6,118.5533213368567,0,255,131.5,15.791611697353757,65,142,166.3125,45.86490863121827,72,225,109.075,71.45151765358102,2,254,127.75,74.61174505397928,0.0,253.0,105.925,70.52389222809529,3.0,246.0,129.725,75.9963773807673,2.0,249.0,can_log_regular_no_traffic.csv,0
729,1760047637.8111622,1760047637.9048903,93.72806549072266,80,17,1.2504160404205322,1.9574539392227657,3.41524101186092,8.0,6181.9271484375,5.725,6.170443663141253,0,15,114.6375,118.55739577837392,0,255,112.875,16.514671507480855,101,163,185.0875,13.8944177189978,167,204,138.1375,73.87197434582347,5,255,111.625,74.1620480771668,0.0,249.0,110.825,75.30285104164383,0.0,252.0,134.975,69.36965745194364,2.0,255.0,can_log_regular_with_traffic.csv,0
4335,1760046350.6846592,1760046350.784428,99.76863861083984,80,17,1.2499898672103882,1.724003376923903,3.41524101186092,8.0,6720.24140625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,115.7375,12.204244906998548,63,124,145.525,85.31924973298817,0,255,130.875,75.19780166334652,2,251,146.8625,72.5985095835307,2.0,255.0,145.6875,74.61209582735228,24.0,254.0,133.8625,77.36241719174758,16.0,255.0,can_log_regular_no_traffic.csv,0
384,1760047603.3091269,1760047603.4089186,99.7917652130127,80,17,1.250031590461731,1.984159364001672,3.41524101186092,8.0,5240.3609375,4.675,4.753354078963611,0,11,109.8125,103.99880933813616,0,255,101.375,19.845890632571773,88,162,67.9625,20.40125225935898,46,113,132.275,74.29316506247393,10,255,119.5875,74.23269053287775,1.0,255.0,140.65,76.77550064962129,2.0,255.0,133.9375,72.77505474920648,1.0,252.0,can_log_regular_with_traffic.csv,0
1469,1760046064.0848188,1760046064.1845682,99.74932670593262,80,17,1.2499332427978516,1.7839946555500918,3.41524101186092,8.0,8022.8140625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,112.5,113.18955340489688,12,255,114.5625,85.87488628085629,7,201,119.7375,73.98627300891701,2,255,123.675,77.71112774242825,2.0,254.0,132.025,79.90587822557235,1.0,255.0,110.15,75.65581603551705,1.0,255.0,can_log_regular_no_traffic.csv,0
1710,1760046088.184732,1760046088.284472,99.74002838134766,80,17,1.2496709823608398,1.76478094267607,3.41524101186092,8.0,6017.71796875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,25.0,25.973544232545542,8,103,77.4375,34.55967438721031,42,124,118.2375,72.81848044109407,3,241,115.9375,64.24121413664284,6.0,253.0,103.9,84.1304938770717,0.0,255.0,137.6625,71.55434014614347,0.0,253.0,can_log_regular_no_traffic.csv,0
