win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,payload_byte_0_mean,payload_byte_0_std,payload_byte_0_min,payload_byte_0_max,payload_byte_1_mean,payload_byte_1_std,payload_byte_1_min,payload_byte_1_max,payload_byte_2_mean,payload_byte_2_std,payload_byte_2_min,payload_byte_2_max,payload_byte_3_mean,payload_byte_3_std,payload_byte_3_min,payload_byte_3_max,payload_byte_4_mean,payload_byte_4_std,payload_byte_4_min,payload_byte_4_max,payload_byte_5_mean,payload_byte_5_std,payload_byte_5_min,payload_byte_5_max,payload_byte_6_mean,payload_byte_6_std,payload_byte_6_min,payload_byte_6_max,payload_byte_7_mean,payload_byte_7_std,payload_byte_7_min,payload_byte_7_max,file,label
1308,1760046047.98462,1760046048.0843942,99.77412223815918,80,17,1.2499898672103882,1.7968938161223413,3.41524101186092,8.0,7108.2865234375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,106.75,112.59024158425099,6,248,157.5625,36.41422927579273,117,222,109.95,75.64008527229463,0,255,136.15,72.53690440044984,0,254,135.2875,65.1128239577274,4,255,139.7375,72.37778384110696,10,255,can_log_regular_no_traffic.csv,0
1309,1760046048.0846193,1760046048.1843684,99.74908828735352,80,17,1.2496769428253174,1.798447854434813,3.41524101186092,8.0,7388.1029296875,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,106.75,112.59024158425099,6,248,166.4375,35.61770758695736,127,223,112.7,70.78054111124045,0,247,122.4625,68.63635038192224,3,251,131.775,74.31823043506888,1,253,133.0125,72.92161780809585,3,254,can_log_regular_no_traffic.csv,0
1310,1760046048.1846282,1760046048.284401,99.77269172668457,80,17,1.250407099723816,1.7982206345388096,3.41524101186092,8.0,7279.4423828125,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,106.75,112.59024158425099,6,248,175.3125,35.05659486815569,137,224,132.2375,75.47222067588842,6,253,158.1875,70.50285344402735,4,255,107.3,75.52307594371408,0,252,114.425,78.53291905309518,0,248,can_log_regular_no_traffic.csv,0
1311,1760046048.2846222,1760046048.384401,99.77889060974121,80,17,1.2500017881393433,1.7971656806892558,3.41524101186092,8.0,7130.9345703125,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,106.75,112.59024158425099,6,248,184.1875,34.742299056769404,147,230,147.8125,67.02631829177253,2,253,99.3375,62.530181462634495,2,254,135.75,62.58044822466518,27,249,128.775,73.60502275660268,2,255,can_log_regular_no_traffic.csv,0
1312,1760046048.384618,1760046048.4843917,99.77364540100098,80,17,1.2498825788497925,1.8013733657298217,3.41524101186092,8.0,7842.4294921875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,106.75,112.59024158425099,6,248,193.0625,34.68153101796401,157,240,141.775,70.0724580345231,10,253,147.1625,71.67032924265102,11,255,134.6125,69.16980803609331,2,254,133.425,71.76781573240194,9,245,can_log_regular_no_traffic.csv,0
1313,1760046048.4846165,1760046048.584391,99.77459907531738,80,17,1.249992847442627,1.7975858789177441,3.41524101186092,8.0,7895.1990234375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,106.75,112.59024158425099,6,248,201.9375,34.87561603398569,167,250,131.05,75.79971965647367,0,251,139.3625,76.24503979768129,2,254,109.6,66.6182407453094,3,255,130.9875,68.66430909686633,18,252,can_log_regular_no_traffic.csv,0
1314,1760046048.5846417,1760046048.6843908,99.74908828735352,80,17,1.2499958276748657,1.7980738938555891,3.41524101186092,8.0,7450.7080078125,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,106.9125,112.79452488374599,6,249,169.2125,79.11869149417223,0,255,116.6,70.37641650439443,8,248,117.775,66.47179383016527,3,248,130.4125,71.25143748549918,18,248,118.85,71.30411979682519,1,239,can_log_regular_no_traffic.csv,0
1315,1760046048.6846151,1760046048.7843645,99.74932670593262,80,17,1.2496709823608398,1.79803491288285,3.41524101186092,8.0,8138.2216796875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.125,113.06075523805774,6,249,123.6875,89.3782123548575,3,229,133.6875,76.01588546974902,6,255,147.6,69.77474471468885,1,255,122.05,62.13028649539612,16,239,121.1625,75.56213399415078,2,237,can_log_regular_no_traffic.csv,0
1316,1760046048.7846148,1760046048.8844137,99.79891777038574,80,17,1.2506157159805298,1.7977641625513678,3.41524101186092,8.0,8055.2248046875,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,107.125,113.06075523805774,6,249,132.5625,88.53881122846636,13,230,111.7,71.06623670914341,0,250,117.7125,75.37393345016565,0,253,125.5375,71.32004342223861,0,238,134.875,79.9405052210705,3,254,can_log_regular_no_traffic.csv,0
1317,1760046048.884639,1760046048.984366,99.72691535949707,80,17,1.2494027614593506,1.7990906511221014,3.41524101186092,8.0,8286.5697265625,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,107.125,113.06075523805774,6,249,141.4375,87.79234644175995,23,231,133.85,77.4412842093931,3,253,121.7125,76.24699891635079,3,253,143.0,65.33949800847876,7,239,137.6125,72.77147342022148,16,255,can_log_regular_no_traffic.csv,0
1318,1760046048.9846146,1760046049.0843906,99.77602958679199,80,17,1.2503087520599365,1.799687836528863,3.41524101186092,8.0,7990.1841796875,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,107.125,113.06075523805774,6,249,150.3125,87.1412063478008,33,232,124.6875,70.25001668149268,3,245,135.6375,74.57634406264498,0,251,124.6375,76.6118861127306,0,254,113.0875,70.83417144112012,17,248,can_log_regular_no_traffic.csv,0
1319,1760046049.084626,1760046049.1843877,99.7617244720459,80,17,1.2499630451202393,1.7989067701436297,3.41524101186092,8.0,8459.789453125,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,107.125,113.06075523805774,6,249,159.1875,86.58754150424875,43,237,142.3125,77.91126262453972,4,255,118.8625,75.69242758526114,1,253,131.0375,68.42577068437005,9,249,125.8,69.79656151989151,8,253,can_log_regular_no_traffic.csv,0
1320,1760046049.1846128,1760046049.2843874,99.77459907531738,80,17,1.2499958276748657,1.796073758610498,3.41524101186092,8.0,8286.72265625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.125,113.06075523805774,6,249,168.0625,86.13323164580555,53,247,127.7,71.733778654132,8,254,129.8625,70.23153560723273,1,255,149.6375,62.645878505692636,8,240,132.0875,72.88264432462641,0,253,can_log_regular_no_traffic.csv,0
1321,1760046049.284612,1760046049.3843868,99.77483749389648,80,17,1.249992847442627,1.7967574871437575,3.41524101186092,8.0,7967.2185546875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.2125,112.98281879892187,6,249,154.5375,95.02433158802012,0,255,137.6625,74.44510456537755,10,255,109.2375,66.67050392602414,0,250,111.6875,74.28519262780436,2,254,125.725,71.40762826897416,3,255,can_log_regular_no_traffic.csv,0
1322,1760046049.3846438,1760046049.484385,99.74122047424316,80,17,1.249977946281433,1.7998653171238832,3.41524101186092,8.0,7514.8171875,5.725,6.170443663141253,0,15,114.75,118.56891456026744,0,255,107.625,112.61376192544142,7,249,57.8125,64.27404097884309,1,236,136.2375,68.30798704214611,0,247,145.1875,77.21869814850545,12,253,129.125,64.39048357482649,11,247,124.0625,78.2800012375447,2,250,can_log_regular_no_traffic.csv,0
1323,1760046049.4846106,1760046049.5843923,99.78175163269043,80,17,1.2500911951065063,1.7981523084456124,3.41524101186092,8.0,7429.8208984375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,66.6875,61.788670836570034,11,237,119.3625,79.89449977157378,2,250,85.8875,58.85448023515287,1,249,149.5,67.18519182081718,18,253,118.85,77.3550418524869,3,255,can_log_regular_no_traffic.csv,0
1324,1760046049.5846217,1760046049.684386,99.76434707641602,80,17,1.2499213218688965,1.7959750624615372,3.41524101186092,8.0,7242.322265625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,107.625,112.61376192544142,7,249,75.5625,59.34851382932853,21,238,104.85,66.31574096698309,2,245,149.2375,73.36045320027678,1,252,107.5125,74.29787913359306,3,255,140.8125,76.13049549129443,2,253,can_log_regular_no_traffic.csv,0
1325,1760046049.6846342,1760046049.784383,99.74884986877441,80,17,1.2499630451202393,1.7954663396661865,3.41524101186092,8.0,6908.1515625,5.725,6.170443663141253,0,15,114.65,118.55854039249986,0,255,107.625,112.61376192544142,7,249,84.4375,56.959381086437375,31,239,120.4,74.3366665919316,2,253,144.8625,75.31346887343592,1,252,119.025,73.61894711961045,1,255,129.275,67.02648263932696,1,239,can_log_regular_no_traffic.csv,0
1326,1760046049.7846332,1760046049.8843944,99.7612476348877,80,17,1.2501418590545654,1.7960528572120864,3.41524101186092,8.0,6957.837109375,5.725,6.170443663141253,0,15,114.7125,118.56519237849699,0,255,107.625,112.61376192544142,7,249,93.3125,54.62796759673565,41,240,132.075,72.05185198868936,1,255,95.7125,62.68376858286361,0,248,145.225,72.6624000085326,17,248,119.0375,68.79379400607296,8,231,can_log_regular_no_traffic.csv,0
1327,1760046049.8846197,1760046049.98439,99.77030754089355,80,17,1.2499451637268066,1.7933961552094961,3.41524101186092,8.0,7275.97734375,5.725,6.170443663141253,0,15,114.7125,118.56519237849699,0,255,107.625,112.61376192544142,7,249,102.1875,52.36198376446408,51,241,151.175,71.17720404033864,8,255,153.1625,71.24893749207773,5,253,118.65,74.9363229682375,0,254,123.0875,73.23509980705971,1,252,can_log_regular_no_traffic.csv,0
1328,1760046049.984607,1760046050.0843823,99.77531433105469,80,17,1.2499034404754639,1.7944341836176074,3.41524101186092,8.0,7006.9552734375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,107.625,112.61376192544142,7,249,111.0625,50.17029593046068,61,242,134.075,73.13152107675593,3,251,127.2125,71.95375142235463,4,252,142.8375,65.51115243796279,22,252,130.25,73.22337400038325,0,254,can_log_regular_no_traffic.csv,0
1329,1760046050.084622,1760046050.1843815,99.75957870483398,80,17,1.2499898672103882,1.79407784407653,3.41524101186092,8.0,6988.5458984375,5.725,6.170443663141253,0,15,114.65,118.55854039249986,0,255,107.625,112.61376192544142,7,249,119.9375,48.06306891730906,71,243,126.675,75.87568368719982,0,247,128.375,76.47473030354537,1,255,120.375,72.31776666214188,2,254,133.125,80.68912178850381,2,255,can_log_regular_no_traffic.csv,0
1330,1760046050.1846054,1760046050.2843826,99.7772216796875,80,17,1.2500137090682983,1.7969238299437027,3.41524101186092,8.0,7146.719140625,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,107.625,112.61376192544142,7,249,128.8125,46.05189837292269,81,244,110.8125,69.76659188859665,0,249,141.3,68.45060262700397,2,253,119.375,80.79253910479605,3,255,127.025,72.96043020021195,2,251,can_log_regular_no_traffic.csv,0
1331,1760046050.2846415,1760046050.384388,99.7464656829834,80,17,1.2500673532485962,1.7935573778432525,3.41524101186092,8.0,7074.370703125,5.725,6.170443663141253,0,15,114.575,118.5507038148657,0,255,107.625,112.61376192544142,7,249,137.6875,44.14991329266684,91,245,115.3625,74.80027469033789,4,251,128.825,75.92113918402437,5,255,153.675,67.97403456467774,31,255,115.0,70.99577452215026,0,238,can_log_regular_no_traffic.csv,0
1332,1760046050.384617,1760046050.4843836,99.76649284362793,80,17,1.2499451637268066,1.7920126741381401,3.41524101186092,8.0,6754.001953125,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,146.5625,42.37181957091293,101,246,121.975,75.70072242059516,5,253,124.425,73.66253712030287,5,254,130.8125,75.32481227158817,1,253,128.4,65.0245338314701,9,233,can_log_regular_no_traffic.csv,0
1333,1760046050.4846065,1760046050.5843778,99.77126121520996,80,17,1.249927282333374,1.7934251257580645,3.41524101186092,8.0,7266.29921875,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,155.4375,40.733844573646614,111,247,148.725,69.1040836347607,9,255,123.2625,73.86199018270496,2,252,117.325,78.62311603466247,0,252,139.525,71.87766951564303,8,247,can_log_regular_no_traffic.csv,0
1334,1760046050.5846028,1760046050.6844037,99.80082511901855,80,17,1.2503236532211304,1.7926345076419161,3.41524101186092,8.0,7444.16953125,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,164.3125,39.25353288240436,121,248,145.3875,74.99408205818642,2,253,144.725,74.49160607075133,1,255,150.3625,64.41937669482684,11,254,126.9375,74.78407981482422,0,253,can_log_regular_no_traffic.csv,0
1335,1760046050.6846282,1760046050.784377,99.74884986877441,80,17,1.249668002128601,1.7960787644079896,3.41524101186092,8.0,7573.7625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,173.1875,37.949339174088394,131,249,137.3875,70.55467627131458,8,253,92.275,62.268165020337634,2,243,117.9125,77.76409739558478,5,251,119.7125,79.15320488615731,1,253,can_log_regular_no_traffic.csv,0
1336,1760046050.7846267,1760046050.8843763,99.74956512451172,80,17,1.2499898672103882,1.7942394648948228,3.41524101186092,8.0,7310.6029296875,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,107.625,112.61376192544142,7,249,182.0625,36.83997277075541,141,250,112.275,72.94860776601566,6,254,139.15,74.97417888846797,10,254,109.8375,75.23670044433102,2,255,127.4125,76.46628239786473,0,253,can_log_regular_no_traffic.csv,0
1337,1760046050.884601,1760046050.984376,99.77483749389648,80,17,1.2499958276748657,1.7943158668908599,3.41524101186092,8.0,7825.817578125,5.725,6.170443663141253,0,15,114.675,118.5611419268556,0,255,107.625,112.61376192544142,7,249,190.9375,35.943477763705616,151,251,117.1,70.17310738452443,6,249,137.5,73.67072009964339,3,254,147.4,71.32699348773926,16,253,140.5625,75.37669463269134,1,255,can_log_regular_no_traffic.csv,0
1338,1760046050.9846375,1760046051.0844076,99.77006912231445,80,17,1.2503951787948608,1.799256973504091,3.41524101186092,8.0,7427.6228515625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,107.625,112.61376192544142,7,249,199.8125,35.27608742122629,161,252,112.0625,74.38436390633451,0,245,83.85,60.462819153592214,1,236,121.2,75.20595056243887,1,255,122.3375,67.2721977770163,2,250,can_log_regular_no_traffic.csv,0
1339,1760046051.0846367,1760046051.1844003,99.76363182067871,80,17,1.2499094009399414,1.7940042566857628,3.41524101186092,8.0,7693.815234375,5.725,6.170443663141253,0,15,114.5875,118.55217140040077,0,255,107.625,112.61376192544142,7,249,208.6875,34.850966181011394,171,254,141.975,71.26797580260013,3,251,146.175,74.32643792756383,4,255,107.2,63.10455609541992,9,245,115.75,70.5163988019808,11,241,can_log_regular_no_traffic.csv,0
1340,1760046051.1846251,1760046051.284387,99.761962890625,80,17,1.2498348951339722,1.7927934426503336,3.41524101186092,8.0,8090.8578125,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,107.9375,113.00634315714318,7,250,137.5625,92.39748965069343,0,255,125.9625,73.97084624194856,0,252,120.2375,66.20786277890264,2,243,140.5,81.64021680519963,0,254,124.275,69.46185553956933,2,255,can_log_regular_no_traffic.csv,0
1341,1760046051.2846365,1760046051.3843808,99.74431991577148,80,17,1.2499213218688965,1.7947926515203454,3.41524101186092,8.0,8369.58984375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,108.0,113.08459223077209,7,250,130.4375,91.80479886013585,7,255,135.825,74.30288941218909,0,253,133.2375,78.39152437445007,3,254,104.975,70.69935908478944,2,254,138.125,76.63849799545918,12,253,can_log_regular_no_traffic.csv,0
1342,1760046051.3846364,1760046051.4843988,99.7624397277832,80,17,1.250225305557251,1.794687150062059,3.41524101186092,8.0,8266.8115234375,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,108.0375,113.06584848551755,7,250,129.7125,91.43579629308208,0,211,143.15,71.50333908287078,12,251,135.6,70.78375519849168,1,252,134.4125,72.66235162551511,18,252,120.675,70.04869288573485,6,253,can_log_regular_no_traffic.csv,0
1343,1760046051.4846263,1760046051.5843723,99.7459888458252,80,17,1.249668002128601,1.7947766883492717,3.41524101186092,8.0,8285.0505859375,5.725,6.170443663141253,0,15,114.675,118.56114192685561,0,255,108.0375,113.06584848551755,7,250,138.5875,91.30589982991242,1,221,130.7,74.04447987527499,3,255,126.15,79.14134507322957,2,255,131.2375,82.3922392810755,3,255,131.7,78.71060919596546,0,255,can_log_regular_no_traffic.csv,0
1344,1760046051.5846226,1760046051.6843965,99.77388381958008,80,17,1.250302791595459,1.7948181861048917,3.41524101186092,8.0,8050.9216796875,5.725,6.170443663141253,0,15,114.7125,118.56519237849699,0,255,108.0375,113.06584848551755,7,250,147.4625,91.27293461782634,2,231,129.55,77.24051721732579,0,253,136.1,69.95687957592162,2,255,104.375,69.44716966874893,1,253,129.3,74.1989555182551,3,253,can_log_regular_no_traffic.csv,0
1345,1760046051.6846237,1760046051.784377,99.75337982177734,80,17,1.2497574090957642,1.7946845660788537,3.41524101186092,8.0,8270.3353515625,5.725,6.170443663141253,0,15,114.6875,118.56259884023292,0,255,108.0375,113.06584848551755,7,250,156.3375,91.33700560971988,3,241,114.8,70.85291101994329,0,241,127.35,70.91916172657429,3,253,135.0375,73.28581782139024,18,255,132.4625,76.70999670023458,0,255,can_log_regular_no_traffic.csv,0
1346,1760046051.7846324,1760046051.884596,99.96366500854492,81,17,1.2372717445279344,1.7867757907607917,3.4093631695728717,8.0,8610.965084876543,5.7407407407407405,6.133852187751161,0,15,116.4320987654321,118.84370255228473,0,255,106.79012345679013,112.91827220937364,7,250,166.2716049382716,91.42345004653797,4,251,127.88888888888889,79.87660236225796,0,248,137.07407407407408,78.19693053522188,3,254,127.25925925925925,71.9677187197351,3,254,123.0,66.7915496983796,6,254,can_log_regular_no_traffic.csv,0
1347,1760046051.884847,1760046051.9843938,99.54690933227539,79,17,1.2632623503479776,1.8034773855788417,3.4196666886046656,8.0,7890.0969145569625,5.708860759493671,6.207696119108471,0,15,112.87341772151899,118.24361968909754,0,255,109.60759493670886,112.94015640886423,7,250,98.58227848101266,96.24528363850679,0,255,113.62025316455696,69.0864994042679,2,255,126.60759493670886,71.92830778841024,2,255,121.41772151898734,83.42822392156782,0,252,132.0379746835443,76.13054129202733,3,249,can_log_regular_no_traffic.csv,0
1348,1760046051.9846191,1760046052.0843935,99.77436065673828,80,17,1.2499958276748657,1.792104644028172,3.41524101186092,8.0,7219.283203125,5.725,6.170443663141253,0,15,114.575,118.5507038148657,0,255,108.5375,112.6192638661344,8,250,54.9625,59.55049196900053,5,212,129.0875,75.92894602027607,4,253,133.05,75.62785531799774,5,252,119.725,76.29318039641551,0,254,127.4625,70.84136216752188,0,239,can_log_regular_no_traffic.csv,0
1349,1760046052.084618,1760046052.1843991,99.78103637695312,80,17,1.250070333480835,1.7941083447363821,3.41524101186092,8.0,7330.837109375,5.725,6.170443663141253,0,15,114.65,118.55854039249988,0,255,108.5375,112.6192638661344,8,250,63.8375,57.79996620890014,7,213,147.4625,69.47300622364055,8,255,138.1,75.40782452769739,0,253,106.8375,71.32994528071643,1,246,132.325,76.01871069019786,4,252,can_log_regular_no_traffic.csv,0
1350,1760046052.184625,1760046052.284367,99.74217414855957,80,17,1.2495994567871094,1.7927867558749395,3.41524101186092,8.0,7396.0076171875,5.725,6.170443663141253,0,15,114.725,118.5663290103899,0,255,108.5375,112.6192638661344,8,250,72.7125,56.15273674318999,8,214,144.175,73.06927791486652,5,253,94.825,61.487961220063255,0,251,143.0,74.74523396177177,1,255,124.6625,72.93643529642779,19,253,can_log_regular_no_traffic.csv,0
1351,1760046052.284617,1760046052.3845909,99.97391700744629,81,17,1.2373306133128978,1.7864564915267653,3.4093631695728717,8.0,7200.920138888889,5.7407407407407405,6.133852187751161,0,15,116.38271604938272,118.8393009671105,0,255,107.29629629629629,112.47116990747747,8,250,81.1358024691358,54.430100851248035,9,215,129.69135802469137,70.09739995799998,0,247,145.37037037037038,73.8088027880051,2,253,131.66666666666666,69.89727912894485,10,239,124.51851851851852,78.20598175964801,3,255,can_log_regular_no_traffic.csv,0
1352,1760046052.384841,1760046052.484391,99.55000877380371,79,17,1.2632925299149524,1.8003038629959816,3.4196666886046656,8.0,6529.786787974684,5.708860759493671,6.207696119108471,0,15,112.87341772151899,118.24361968909754,0,255,109.81012658227849,112.75671985356735,8,250,91.0379746835443,53.293655793131954,10,216,111.18987341772151,75.77867104970849,1,246,113.22784810126582,67.43941479225063,4,255,112.0632911392405,68.86702317007497,2,240,123.65822784810126,73.04531038342829,0,238,can_log_regular_no_traffic.csv,0
1353,1760046052.484623,1760046052.5845914,99.96843338012695,81,17,1.2370421562665774,1.7851368165918333,3.4093631695728717,8.0,7184.72550154321,5.7407407407407405,6.133852187751161,0,15,116.35802469135803,118.83709241802312,0,255,107.29629629629629,112.47116990747747,8,250,98.91358024691358,51.74371734532318,11,217,103.66666666666667,66.82037835094143,4,242,126.38271604938272,81.33341953566085,0,252,134.91358024691357,73.07077535265806,0,252,132.8641975308642,71.9582789077698,6,232,can_log_regular_no_traffic.csv,0
1354,1760046052.584841,1760046052.6845894,99.74837303161621,80,17,1.2499749660491943,1.7920828700324443,3.41524101186092,8.0,6767.08046875,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,108.5375,112.6192638661344,8,250,108.3375,50.69441383180202,12,218,123.025,76.43509910374944,3,252,125.6875,68.28206092195812,0,253,137.425,76.37682485544944,0,252,129.7875,70.37163735305579,0,245,can_log_regular_no_traffic.csv,0
1355,1760046052.6848392,1760046052.7843723,99.5330810546875,79,17,1.2630752370327334,1.8010846838297705,3.4196666886046656,8.0,7451.059928797468,5.708860759493671,6.207696119108471,0,15,112.9746835443038,118.25567395422604,0,255,109.81012658227849,112.75671985356735,8,250,117.62025316455696,49.89059011691874,13,219,133.31645569620252,67.99637821773341,14,255,112.9493670886076,76.722399273174,4,254,153.53164556962025,80.74633439076516,2,255,124.12658227848101,77.06915636623202,7,253,can_log_regular_no_traffic.csv,0
1356,1760046052.7846014,1760046052.8843696,99.76816177368164,80,17,1.249966025352478,1.797464892197437,3.41524101186092,8.0,7124.56015625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,108.5375,112.6192638661344,8,250,125.9625,48.979445625180354,14,220,141.9625,77.42535820872901,1,255,131.35,72.75457030317752,0,253,111.975,69.52571017256854,1,225,128.4125,75.13865412522372,14,255,can_log_regular_no_traffic.csv,0
1357,1760046052.8846204,1760046052.984363,99.74265098571777,80,17,1.2499183416366577,1.797489035803557,3.41524101186092,8.0,6935.6625,5.725,6.170443663141253,0,15,114.7,118.56373813270226,0,255,108.5375,112.6192638661344,8,250,134.8375,48.325056582998414,15,221,139.8125,69.87740939495396,1,247,122.475,71.49579970180065,4,254,125.4125,74.21281792082819,3,247,126.625,75.48979649595037,4,254,can_log_regular_no_traffic.csv,0
1358,1760046052.984613,1760046053.084375,99.761962890625,80,17,1.250147819519043,1.79069108331264,3.41524101186092,8.0,7113.35234375,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,108.5375,112.6192638661344,8,250,143.7125,47.84720309223935,16,222,119.075,76.2377490158255,2,253,129.35,79.49561308650935,0,252,149.8375,62.23111033679217,1,253,127.2375,73.52095683374911,1,254,can_log_regular_no_traffic.csv,0
1359,1760046053.0846124,1760046053.1843688,99.75647926330566,80,17,1.2499243021011353,1.7903441022732478,3.41524101186092,8.0,7478.6923828125,5.725,6.170443663141253,0,15,114.75,118.56891456026744,0,255,108.5375,112.6192638661344,8,250,152.5875,47.551207595075844,17,223,108.75,70.71518578070767,3,244,138.8375,71.97628841326845,0,253,131.9625,84.9147283676395,0,252,124.2125,72.7232242392346,3,240,can_log_regular_no_traffic.csv,0
1360,1760046053.1846242,1760046053.2843685,99.74431991577148,80,17,1.2499958276748657,1.7954876213888824,3.41524101186092,8.0,6971.6685546875,5.725,6.170443663141253,0,15,114.7,118.56405441785463,0,255,108.5375,112.6192638661344,8,250,161.4625,47.440474215062395,18,224,114.5375,72.63538114273237,0,255,123.075,76.07689777455441,4,253,111.9,70.86652947619206,0,236,125.15,72.13513360353608,0,239,can_log_regular_no_traffic.csv,0
1361,1760046053.2846138,1760046053.384591,99.97725486755371,81,17,1.237315896116657,1.7831656425074338,3.4093631695728717,8.0,7513.142939814815,5.7407407407407405,6.133852187751161,0,15,116.35802469135803,118.83709241802312,0,255,107.29629629629629,112.47116990747747,8,250,170.02469135802468,47.30488850802412,19,225,126.18518518518519,72.94207258750446,4,254,148.8148148148148,70.89935678739928,3,252,142.30864197530863,76.09036894577342,1,254,126.66666666666667,75.2323150950966,2,255,can_log_regular_no_traffic.csv,0
1362,1760046053.3848517,1760046053.484368,99.51639175415039,79,17,1.2629997881152961,1.8008652375296328,3.4196666886046656,8.0,7560.87420886076,5.708860759493671,6.207696119108471,0,15,112.87341772151899,118.24361968909754,0,255,109.81012658227849,112.75671985356735,8,250,179.64556962025316,47.92294394463995,20,228,148.48101265822785,70.13221884764171,16,249,102.9873417721519,66.41840786303453,2,249,142.51898734177215,76.13759376145696,1,255,127.77215189873418,71.57220826993643,16,254,can_log_regular_no_traffic.csv,0
1363,1760046053.4846103,1760046053.5843656,99.75528717041016,80,17,1.2499690055847168,1.7920656390110128,3.41524101186092,8.0,7879.9083984375,5.725,6.170443663141253,0,15,114.6125,118.55478625407747,0,255,108.5375,112.6192638661344,8,250,188.0875,48.221933222860315,21,238,139.3625,76.77666373156626,0,255,162.15,67.39604958749437,2,255,111.0375,71.0646613567531,3,234,121.775,81.65690035140936,0,254,can_log_regular_no_traffic.csv,0
1364,1760046053.5846195,1760046053.6843593,99.73978996276855,80,17,1.2499213218688965,1.7940377548294604,3.41524101186092,8.0,7988.9306640625,5.725,6.170443663141253,0,15,114.625,118.55593352928398,0,255,108.5375,112.6192638661344,8,250,196.9625,48.84374160268641,22,248,127.4875,71.7974570841475,2,251,112.225,68.10652960619856,0,255,134.475,70.63939676271308,1,253,133.975,70.66841143679402,0,255,can_log_regular_no_traffic.csv,0
1365,1760046053.6846094,1760046053.7845943,99.98488426208496,81,17,1.2374689549575617,1.7919337655656598,3.4093631695728717,8.0,8106.993634259259,5.7407407407407405,6.133852187751161,0,15,116.38271604938272,118.8393009671105,0,255,107.38271604938272,112.58111675326897,8,251,183.45679012345678,73.1025069882579,0,255,104.8641975308642,73.82758577853475,4,254,127.49382716049382,72.91380391532337,5,254,149.2962962962963,77.91296892702344,0,254,132.28395061728395,77.77733881906309,1,242,can_log_regular_no_traffic.csv,0
1366,1760046053.784849,1760046053.8843582,99.50923919677734,79,17,1.2628338004969344,1.8012678077567614,3.4196666886046656,8.0,8196.131724683544,5.708860759493671,6.207696119108471,0,15,112.87341772151899,118.24361968909754,0,255,110.18987341772151,113.22891297232947,8,251,117.87341772151899,93.4555153215442,1,230,132.0759493670886,69.17356123162801,8,250,126.49367088607595,73.57522171955416,3,251,122.18987341772151,84.22394439139465,2,254,128.26582278481013,66.9764192134227,5,252,can_log_regular_no_traffic.csv,0
1367,1760046053.884607,1760046053.9843645,99.75743293762207,80,17,1.2500792741775513,1.7974697238708377,3.41524101186092,8.0,7881.5625,5.725,6.170443663141253,0,15,114.75,118.56891456026744,0,255,108.9125,113.09036140958256,8,251,127.5875,92.61691175886833,11,231,111.05,75.61843359922236,0,251,120.325,76.33229575350136,2,255,113.375,66.6090037082075,0,222,118.7,79.89295963975802,1,254,can_log_regular_no_traffic.csv,0
