win,start_time,end_time,duration_ms,total_frames,unique_ids,mean_dt_ms,std_dt_ms,entropy_ids,avg_dlc,avg_payload_var,payload_byte_0_mean,payload_byte_0_std,payload_byte_0_min,payload_byte_0_max,payload_byte_1_mean,payload_byte_1_std,payload_byte_1_min,payload_byte_1_max,payload_byte_2_mean,payload_byte_2_std,payload_byte_2_min,payload_byte_2_max,payload_byte_3_mean,payload_byte_3_std,payload_byte_3_min,payload_byte_3_max,payload_byte_4_mean,payload_byte_4_std,payload_byte_4_min,payload_byte_4_max,payload_byte_5_mean,payload_byte_5_std,payload_byte_5_min,payload_byte_5_max,payload_byte_6_mean,payload_byte_6_std,payload_byte_6_min,payload_byte_6_max,payload_byte_7_mean,payload_byte_7_std,payload_byte_7_min,payload_byte_7_max,file,label
21,1760725356.2052195,1760725356.3003342,95.11470794677734,80,17,1.251530647277832,1.6249226749909123,3.41524101186092,8.0,8168.551953125,2.4,4.288356328478313,0,12,34.4,83.63799973696162,0,255,202.575,43.37734863958377,73,226,208.0625,71.43149581067163,0,255,124.0625,74.65308830684769,9,254,113.775,68.55508278019946,6,254,88.075,72.88085739753615,1,253,119.525,70.21520045545692,19,253,can_log_3.csv,0
22,1760725356.3052008,1760725356.4002762,95.07536888122559,80,17,1.2492746114730835,1.61644338115361,3.41524101186092,8.0,8354.0724609375,2.4,4.288356328478313,0,12,34.4,83.63785028322995,0,255,202.975,43.58640126232033,73,226,114.5375,108.09670944922425,2,228,156.6375,67.65542176167406,10,253,142.075,74.63239494348284,3,251,110.1,70.76538701936136,2,223,125.1875,70.37259653977533,18,249,can_log_3.csv,0
23,1760725356.4054527,1760725356.5002398,94.7871208190918,80,17,1.2495458126068115,1.636438645686375,3.41524101186092,8.0,8165.451171875,2.4,4.288356328478313,0,12,34.4125,83.63577191459405,0,255,202.975,43.58640126232033,73,226,123.4125,107.01596770459074,12,238,126.6625,75.43986740278642,11,254,96.5,67.45887636182506,2,247,166.825,63.86406951486885,24,253,128.0375,74.35664794589655,3,254,can_log_3.csv,0
24,1760725356.5051837,1760725356.6002522,95.06845474243164,80,17,1.2501537799835205,1.6237504925451383,3.41524101186092,8.0,8209.9568359375,2.4,4.288356328478313,0,12,34.3875,83.64007618211507,0,255,202.975,43.58640126232033,73,226,132.2875,106.00780557935344,22,248,119.5875,72.18408649938019,6,255,135.05,75.22099108626527,2,251,111.75,84.1964221330099,0,255,137.425,71.02618795205049,9,251,can_log_3.csv,0
25,1760725356.6052186,1760725356.7002127,94.99406814575195,80,17,1.2495070695877075,1.6248283418694953,3.41524101186092,8.0,7964.2791015625,2.4,4.288356328478313,0,12,34.3875,83.63992673209376,0,255,203.0625,43.60141733648116,73,226,118.7625,105.30969135720602,0,255,100.2375,72.52693357470727,0,247,143.5625,71.82615187903359,3,253,97.825,68.4037234001191,0,246,124.025,76.22039999239048,0,252,can_log_3.csv,0
26,1760725356.705314,1760725356.8002324,94.91848945617676,80,17,1.2502461671829224,1.628149336719863,3.41524101186092,8.0,7949.4380859375,2.4,4.288356328478313,0,12,34.4125,83.63592137203966,0,255,203.35,43.64948453303889,73,226,54.0375,67.56098055645727,1,230,149.3,72.32226489816256,7,253,114.8,67.00194027041307,5,241,168.2875,61.268710152491366,0,255,125.125,74.70966721248328,8,251,can_log_3.csv,0
27,1760725356.805534,1760725356.9003532,94.81930732727051,80,17,1.2515097856521606,1.650655924099951,3.41524101186092,8.0,7998.166796875,2.4,4.288356328478313,0,12,34.375,83.64230015369017,0,255,203.35,43.64948453303889,73,226,62.9125,64.70610360506957,11,231,123.125,72.25793641531703,2,255,146.675,74.78131033219464,2,252,135.675,85.35583972406336,0,254,129.0625,76.1073819924848,15,255,can_log_3.csv,0
28,1760725356.9052424,1760725357.0002203,94.97785568237305,80,17,1.2483388185501099,1.6353933604621511,3.41524101186092,8.0,7334.67109375,2.4,4.288356328478313,0,12,34.4,83.63799973696162,0,255,203.35,43.64948453303889,73,226,71.7875,61.862689431918504,21,232,121.35,75.54288517127208,0,251,123.925,71.21828680191626,3,251,148.7375,63.97533582365941,34,252,137.15,75.80140170207937,1,251,can_log_3.csv,0
29,1760725357.0053504,1760725357.1003404,94.99001502990723,80,17,1.2515008449554443,1.6436096383027232,3.41524101186092,8.0,7189.286328125,2.4,4.288356328478313,0,12,34.3875,83.64007618211507,0,255,203.35,43.64948453303889,73,226,80.6625,59.03239444364423,31,233,104.65,74.15407945622412,5,252,128.05,79.15963302087751,8,252,107.125,72.97368960796761,2,254,117.075,70.76700767306755,5,255,can_log_3.csv,0
30,1760725357.1053145,1760725357.200228,94.91348266601562,80,17,1.248595118522644,1.638249954814406,3.41524101186092,8.0,7049.5375,2.4,4.288356328478313,0,12,34.4125,83.63592137203966,0,255,203.35,43.64948453303889,73,226,89.5375,56.21720015929287,41,234,123.9,73.78187446792067,0,254,150.9,68.86174554859905,15,253,127.6625,69.72695743935766,3,253,127.4375,72.82459127073766,1,252,can_log_3.csv,0
31,1760725357.20531,1760725357.3002162,94.90609169006348,80,17,1.2498527765274048,1.6265279867640912,3.41524101186092,8.0,7371.1685546875,2.4,4.288356328478313,0,12,34.4125,83.63592137203966,0,255,203.35,43.64948453303889,73,226,98.4125,53.41949404243735,51,235,120.7625,73.05823768576683,6,249,119.45,77.84341654886431,2,246,164.4125,63.95871593262327,5,255,127.7125,74.69507911335256,0,251,can_log_3.csv,0
32,1760725357.3053384,1760725357.400242,94.90370750427246,80,17,1.2503236532211304,1.6414744009825322,3.41524101186092,8.0,7273.4787109375,2.4,4.288356328478313,0,12,34.4,83.6381491904262,0,255,203.35,43.64948453303889,73,226,107.2875,50.64217455589757,61,236,139.9,72.76788439964433,1,254,131.4875,73.1484780685832,2,252,111.7875,75.93215619057581,1,238,139.775,77.13818363819567,9,253,can_log_3.csv,0
33,1760725357.405387,1760725357.5002432,94.85626220703125,80,17,1.2500137090682983,1.6308422016416808,3.41524101186092,8.0,6833.874609375,2.4,4.288356328478313,0,12,34.4125,83.63577191459406,0,255,203.35,43.64948453303889,73,226,116.1625,47.888788810639156,71,237,135.1,76.52362380337199,3,251,123.7,72.63477128758652,3,251,91.3875,65.31835380465434,0,219,112.1375,70.69825736006513,14,244,can_log_3.csv,0
34,1760725357.505356,1760725357.600243,94.88701820373535,80,17,1.2499988079071045,1.6393869065076934,3.41524101186092,8.0,7386.8837890625,2.4,4.288356328478313,0,12,34.375,83.64215070764261,0,255,203.35,43.64948453303889,73,226,125.0375,45.16371434846784,81,238,119.3375,74.39135429436678,1,243,140.425,75.72033660120641,9,253,171.225,67.70413115165128,16,254,132.9625,75.7884298145172,0,253,can_log_3.csv,0
35,1760725357.6053865,1760725357.7002263,94.83981132507324,80,17,1.2497901916503906,1.639003914259922,3.41524101186092,8.0,7025.409765625,2.4,4.288356328478313,0,12,34.3875,83.64007618211507,0,255,203.35,43.64948453303889,73,226,133.9125,42.47240096521506,91,239,123.5625,73.98730359832017,11,246,102.7,70.34671278745014,5,253,130.45,76.58066009117448,2,242,136.0375,68.76798741965624,7,253,can_log_3.csv,0
36,1760725357.705304,1760725357.8002586,94.9547290802002,80,17,1.2504041194915771,1.6262875659644287,3.41524101186092,8.0,7087.9376953125,2.4,4.288356328478313,0,12,34.4125,83.63577191459406,0,255,203.35,43.64948453303889,73,226,142.7875,39.82169438572398,101,240,113.5875,76.06620368961502,1,252,129.75,74.8617893187172,5,241,81.55,64.60919052271124,3,251,126.525,73.99492803564307,0,238,can_log_3.csv,0
37,1760725357.8053422,1760725357.9002385,94.89631652832031,80,17,1.2497484683990479,1.6431398317728565,3.41524101186092,8.0,7060.283203125,2.4,4.288356328478313,0,12,34.425,83.63369162604266,0,255,203.35,43.64948453303889,73,226,151.6625,37.22027127453533,111,241,124.0125,71.07328853901443,4,243,138.025,76.29383576017133,4,252,159.3375,65.02517661452369,24,253,128.6375,68.80901898552254,6,252,can_log_3.csv,0
38,1760725357.905254,1760725358.0002768,95.02291679382324,80,17,1.2504786252975464,1.6890142618878676,3.41524101186092,8.0,7451.3578125,2.4,4.288356328478313,0,12,34.375,83.64215070764261,0,255,203.35,43.64948453303889,73,226,160.5375,34.67922423800741,121,242,135.9625,72.98432087613064,18,253,93.85,67.1857685823419,4,250,136.5375,89.14103204333007,1,255,113.8375,76.44858464190163,2,255,can_log_3.csv,0
39,1760725358.0052657,1760725358.1002998,95.03412246704102,80,17,1.2502878904342651,1.6181180664121255,3.41524101186092,8.0,7130.10546875,2.4,4.288356328478313,0,12,34.425,83.63369162604266,0,255,203.35,43.64948453303889,73,226,169.4125,32.212844390863715,131,243,139.25,71.68620857598762,11,254,132.475,73.74499559292143,5,253,89.425,52.35713299064417,0,219,135.3125,71.51006812855097,11,248,can_log_3.csv,0
40,1760725358.1053317,1760725358.2002723,94.9406623840332,80,17,1.249656081199646,1.6275721222034432,3.41524101186092,8.0,7255.00625,2.4,4.288356328478313,0,12,34.4,83.63785028322995,0,255,203.35,43.64948453303889,73,226,178.2875,29.839652205580407,141,244,131.925,74.373680660567,9,255,126.125,67.64860955703377,2,236,142.2375,67.48874790474338,9,254,127.95,77.11677833001066,11,255,can_log_3.csv,0
41,1760725358.2052724,1760725358.3002927,95.02029418945312,80,17,1.2502551078796387,1.6464676668757874,3.41524101186092,8.0,7563.572265625,2.4,4.288356328478313,0,12,34.3625,83.64437275603187,0,255,203.35,43.64948453303889,73,226,187.1625,27.58371065955413,151,245,119.45,72.84656821017721,0,247,126.95,77.61956905317113,3,247,115.1875,70.39142237339718,2,252,128.4875,71.34160668046383,2,251,can_log_3.csv,0
42,1760725358.305353,1760725358.400251,94.89798545837402,80,17,1.2494772672653198,1.629592337560024,3.41524101186092,8.0,7592.5193359375,2.4,4.288356328478313,0,12,34.4125,83.63577191459406,0,255,203.35,43.64948453303889,73,226,196.0375,25.476186797674412,161,246,117.525,73.66189228495288,3,242,146.75,67.00587660795134,3,253,165.125,63.79329412250162,19,245,117.9625,73.74456653713546,2,252,can_log_3.csv,0
43,1760725358.4053392,1760725358.5002656,94.92635726928711,80,17,1.2501835823059082,1.6306472307676017,3.41524101186092,8.0,7696.76171875,2.4,4.288356328478313,0,12,34.4,83.63829864362371,0,255,203.35,43.64948453303889,73,226,204.9125,23.556948948240304,171,247,118.375,70.8777777233457,2,246,120.025,73.31984298264693,5,250,98.6625,71.05419476533385,2,253,136.225,69.42405472889062,1,250,can_log_3.csv,0
44,1760725358.505379,1760725358.6003408,94.96188163757324,80,17,1.2509405612945557,1.6535681808858382,3.41524101186092,8.0,8134.0951171875,2.4,4.288356328478313,0,12,34.4,83.63799973696162,0,255,203.35,43.64948453303889,73,226,213.7875,21.875610705760877,181,248,139.55,74.42679289073257,10,253,139.85,73.53640255002959,5,255,101.0375,69.79459931649437,1,236,125.8375,78.38852654406766,3,248,can_log_3.csv,0
45,1760725358.6053638,1760725358.7002609,94.89703178405762,80,17,1.2490004301071167,1.6277982369908517,3.41524101186092,8.0,8059.0328125,2.4,4.288356328478313,0,12,34.4125,83.63592137203966,0,255,203.35,43.64948453303889,73,226,222.6625,20.49081730312385,191,249,132.4,73.10670283906943,13,255,123.8625,71.43664041477595,3,236,161.2,66.48409584253969,0,255,131.9375,73.42740356127268,10,254,can_log_3.csv,0
46,1760725358.705299,1760725358.800305,95.00598907470703,80,17,1.2505501508712769,1.6280787231364209,3.41524101186092,8.0,8662.9626953125,2.4,4.288356328478313,0,12,34.375,83.64230015369017,0,255,203.35,43.64948453303889,73,226,231.5375,19.465959872300157,201,251,138.7625,78.84165202321678,3,248,125.925,77.0402127138808,4,250,144.1,60.65014427023235,8,247,113.5125,77.2230525409997,0,254,can_log_3.csv,0
47,1760725358.8053555,1760725358.9002745,94.91896629333496,80,17,1.2496203184127808,1.6556645055575987,3.41524101186092,8.0,8272.964453125,2.4,4.288356328478313,0,12,34.3875,83.64007618211507,0,255,203.65,43.80727679278868,73,227,163.6125,106.48949405340413,0,255,112.8125,70.12472704937966,10,255,137.95,67.48627638268391,14,252,82.2375,68.25379911587343,0,232,128.3,74.87128955747991,0,249,can_log_3.csv,0
48,1760725358.9052691,1760725359.0002468,94.97761726379395,80,17,1.2496531009674072,1.6237537813841156,3.41524101186092,8.0,8137.06796875,2.4,4.288356328478313,0,12,34.375,83.64215070764261,0,255,203.85,43.91101797954585,73,227,121.2875,111.03053563659864,6,252,114.075,70.51361127470355,1,250,132.075,76.5783544808845,3,251,138.375,57.01937718881187,21,238,135.3875,69.22490407180065,9,233,can_log_3.csv,0
49,1760725359.0053284,1760725359.100296,94.96760368347168,80,17,1.2506157159805298,1.6304998242823996,3.41524101186092,8.0,8414.92578125,2.4,4.288356328478313,0,12,34.45,83.62952528862037,0,255,203.85,43.91101797954585,73,227,130.1625,109.78153803691221,16,253,129.6875,75.48204981152804,3,255,141.975,74.05267972869044,2,250,168.4625,56.00333555914326,18,239,119.3875,69.07468670757764,2,244,can_log_3.csv,0
50,1760725359.105378,1760725359.200251,94.87318992614746,80,17,1.2494385242462158,1.623266187499962,3.41524101186092,8.0,8068.2041015625,2.4,4.288356328478313,0,12,34.4375,83.6316094174326,0,255,203.85,43.91101797954585,73,227,139.0375,108.59977483286971,26,254,151.175,70.80197295979823,4,253,100.4,66.23095952800321,2,251,91.4125,54.541427775132554,2,229,129.125,76.47423994391836,6,255,can_log_3.csv,0
51,1760725359.2052574,1760725359.3002954,95.03793716430664,80,17,1.2505531311035156,1.6349981079142004,3.41524101186092,8.0,7866.41484375,2.4,4.288356328478313,0,12,34.4875,83.62326137953478,0,255,204.0875,43.95173311429254,73,227,87.1125,99.72700157805806,0,255,123.65,71.2255396609952,7,229,142.6,77.39437964090156,0,250,104.85,67.91743148853614,16,237,128.5375,71.07741268328495,13,248,can_log_3.csv,0
52,1760725359.3053846,1760725359.4002385,94.85387802124023,80,17,1.2492895126342773,1.6351402023976873,3.41524101186092,8.0,7443.7751953125,2.4,4.288356328478313,0,12,34.425,83.63369162604266,0,255,204.3125,43.76173949639114,73,227,38.3875,45.268502777869735,0,242,107.5875,70.67862013190407,0,254,136.9375,69.81821820807231,6,254,161.0875,47.546869967958976,51,240,136.6,74.29310196781393,2,255,can_log_3.csv,0
53,1760725359.4053445,1760725359.5003302,94.9857234954834,80,17,1.2511461973190308,1.6236267446254344,3.41524101186092,8.0,7269.09140625,2.4,4.288356328478313,0,12,34.4875,83.62326137953478,0,255,204.3125,43.76173949639114,73,227,47.2625,44.50975841037558,1,243,141.1625,70.12817617584248,14,250,119.6625,72.91740940097912,2,255,121.675,64.26425425537902,18,255,108.3375,76.3793073662625,0,254,can_log_3.csv,0
54,1760725359.5053551,1760725359.600283,94.92778778076172,80,17,1.2494087219238281,1.6274813584773982,3.41524101186092,8.0,7308.8392578125,2.4,4.288356328478313,0,12,34.5,83.6211695684771,0,255,204.3125,43.76173949639114,73,227,56.1375,43.93994303307642,2,244,126.85,77.95400887702955,0,253,159.4125,65.33752630571499,17,255,100.6875,67.50677628023723,16,238,138.2375,71.03418961141176,6,255,can_log_3.csv,0
55,1760725359.6053934,1760725359.70031,94.91658210754395,80,17,1.2503385543823242,1.6258470397923388,3.41524101186092,8.0,6907.921875,2.4,4.288356328478313,0,12,34.5375,83.61518159849925,0,255,204.3125,43.76173949639114,73,227,65.0125,43.56647040729832,3,245,143.575,69.11345292343599,5,253,109.5875,71.6544998150849,11,248,104.5375,58.004513563601236,17,243,127.2625,72.57818951827062,8,246,can_log_3.csv,0
56,1760725359.7052734,1760725359.8003635,95.09015083312988,80,17,1.2506693601608276,1.627872324970312,3.41524101186092,8.0,7138.2255859375,2.4,4.288356328478313,0,12,34.625,83.60164098269841,0,255,204.3125,43.76173949639114,73,227,73.8875,43.39441028231633,4,246,123.7375,72.93845757726166,2,245,127.3375,71.18935028324108,3,251,159.9,65.05201764741813,18,253,135.5875,69.42976554583775,11,252,can_log_3.csv,0
57,1760725359.8053524,1760725359.900294,94.94161605834961,80,17,1.2491315603256226,1.6256945157727702,3.41524101186092,8.0,6986.3111328125,2.4,4.288356328478313,0,12,34.6,83.60556201593285,0,255,204.3125,43.76173949639114,73,227,82.7625,43.42615679230664,5,247,135.975,76.21843198990649,0,253,133.7,69.44807412736512,6,255,134.8,69.54627955541547,2,237,110.7625,76.37935646331412,2,247,can_log_3.csv,0
58,1760725359.9052768,1760725360.0002282,94.95139122009277,80,17,1.249176263809204,1.625952072732229,3.41524101186092,8.0,6574.882421875,2.4,4.288356328478313,0,12,34.6875,83.59225349127753,0,255,204.3125,43.76173949639114,73,227,91.6375,43.661265370463084,6,248,120.6375,72.57534769982162,12,250,91.3375,67.85535051674259,1,251,91.6625,70.75484855294367,16,236,134.25,74.91637004019883,0,254,can_log_3.csv,0
