score,window_index
0.8978641,276
0.9088958,277
0.76723325,278
0.8804097,279
0.9308125,280
0.92289084,281
0.9530628,282
0.71348864,283
0.6176956,284
0.6397438,285
0.63789016,286
0.65260285,287
0.64449906,288
0.64138407,289
0.64764804,290
0.64525604,291
0.74604136,292
0.76501,293
0.77385503,294
0.7605942,295
0.8039491,296
0.79177886,297
0.81164986,298
0.7224912,299
0.6330297,300
0.62829417,301
0.63212824,302
0.6319168,303
0.6247519,304
0.61715376,305
0.6188858,306
0.60089165,307
0.61450905,308
0.63340306,309
0.72496504,310
0.75837356,311
0.6183352,312
0.76593506,313
0.7824208,314
0.80070424,315
0.90628266,316
1.0367275,317
1.0436292,318
1.0624001,319
1.0856481,320
1.0681891,321
1.0426725,322
1.039075,323
1.0218112,324
1.0186366,325
1.0165431,326
1.0527608,327
1.094453,328
1.1117383,329
0.9172048,330
1.041531,331
1.0854897,332
0.86901116,333
0.87512225,334
0.9005822,335
0.78373605,336
0.57109255,337
0.5680139,338
0.70233077,339
0.7141375,340
0.7093072,341
0.7293494,342
0.7282675,343
0.7511757,344
0.7519228,345
0.7592461,346
0.7684061,347
0.7937534,348
0.8724968,349
0.9098412,350
1.1450665,351
1.1765597,352
1.1932483,353
1.303262,354
1.2991724,355
1.3284788,356
1.327526,357
1.3408191,358
1.1697297,359
1.1723857,360
1.1663809,361
1.1663405,362
1.2415023,363
1.2487646,364
1.3543471,365
1.3638086,366
1.3597339,367
1.3708656,368
1.2261258,369
1.2368019,370
0.9766044,371
0.81820405,372
0.82743955,373
0.71987855,374
0.71323806,375
0.68824804,376
0.6752391,377
0.66532713,378
0.65126723,379
0.66408217,380
0.70564955,381
0.7118007,382
0.5945574,383
0.5874152,384
0.57445,385
0.55356735,386
0.55838585,387
0.5464539,388
0.5598503,389
0.5556788,390
0.534899,391
0.6832736,392
0.67773545,393
0.6718725,394
0.66062135,395
0.658278,396
0.6726471,397
0.6768158,398
0.68847924,399
0.7049053,400
0.68726534,401
0.78209215,402
0.78587896,403
0.81833017,404
0.6704908,405
0.6770216,406
0.6872551,407
0.7154889,408
0.80008537,409
0.7953392,410
0.81232834,411
0.6531672,412
0.6683475,413
0.6626489,414
0.7773497,415
0.75152266,416
0.7737171,417
0.7706618,418
0.76321757,419
0.7611997,420
0.766074,421
0.6740467,422
0.6880477,423
0.69496816,424
0.6911029,425
0.7323682,426
0.7555948,427
0.7515645,428
0.6574826,429
0.65508485,430
0.66466695,431
0.6795924,432
0.65829957,433
0.6791554,434
0.5191085,435
0.5297723,436
0.5095465,437
0.52067626,438
0.50507766,439
0.52892816,440
0.5190287,441
0.51800895,442
0.5252888,443
