timestamp,can_id,dlc,data_hex,scenario,is_attack
1760725354.2777636,0x39,8,0000d210e568fd8f,normal,0
1760725354.280084,0x62,8,0c14d20e92e10b24,normal,0
1760725354.2851698,0x1a,8,0000e1382fa5234e,normal,0
1760725354.2853868,0x2f,8,0000e1382fa5234e,normal,0
1760725354.2856178,0x43,8,0000e1382fa5234e,normal,0
1760725354.2858624,0x58,8,07ffe1387ba96c6d,normal,0
1760725354.286093,0x6d,8,000049bf4d85215b,normal,0
1760725354.286316,0xa2,8,000049bf4d85215b,normal,0
1760725354.2865548,0x1c9,8,000049bf4d85215b,normal,0
1760725354.2875414,0x24,8,0000d2117358faf8,normal,0
1760725354.2877665,0x39,8,0000d2117358faf8,normal,0
1760725354.290123,0x62,8,0c14d20f04d10c53,normal,0
1760725354.295178,0x1a,8,0000e139b9952439,normal,0
1760725354.2953918,0x2f,8,0000e139b9952439,normal,0
1760725354.2956016,0x43,8,0000e139b9952439,normal,0
1760725354.2958462,0x58,8,07ffe139ed996b1a,normal,0
1760725354.297548,0x24,8,0000d212c909f361,normal,0
1760725354.2977562,0x39,8,0000d212c909f361,normal,0
1760725354.30011,0x62,8,0c15d210c6b6c6df,normal,0
1760725354.3051558,0x1a,8,0000e13a03c42da0,normal,0
1760725354.3053777,0x2f,8,0000e13a03c42da0,normal,0
1760725354.305616,0x43,8,0000e13a03c42da0,normal,0
1760725354.3058674,0x58,8,07ffe13a57c86283,normal,0
1760725354.3075554,0x24,8,0000d2135f39f416,normal,0
1760725354.307762,0x39,8,0000d2135f39f416,normal,0
1760725354.3100972,0x62,8,0c14d21167ec03a9,normal,0
1760725354.3151731,0x1a,8,0000e13b95f42ad7,normal,0
1760725354.3153887,0x2f,8,0000e13b95f42ad7,normal,0
1760725354.3156087,0x43,8,0000e13b95f42ad7,normal,0
1760725354.315864,0x58,8,07ffe13bc1f865f4,normal,0
1760725354.3175244,0x24,8,0000d214fcac9088,normal,0
1760725354.3177493,0x39,8,0000d214fcac9088,normal,0
1760725354.3202038,0x62,8,0c14d212ddbd0a30,normal,0
1760725354.3252857,0x1a,8,0000e13c36614e49,normal,0
1760725354.3253942,0x2f,8,0000e13c36614e49,normal,0
1760725354.3256242,0x43,8,0000e13c36614e49,normal,0
1760725354.3258321,0x58,8,07ffe13c626d016a,normal,0
1760725354.3276231,0x24,8,0000d2156a9c97ff,normal,0
1760725354.3278282,0x39,8,0000d2156a9c97ff,normal,0
1760725354.3280272,0x77,8,000161ce7a00bc20,normal,0
1760725354.3282292,0x98,8,000061ce4d6a7e21,normal,0
1760725354.328477,0x1a7,8,000061ce4d6a7e21,normal,0
1760725354.3301463,0x62,8,0c14d2134b8d0d47,normal,0
1760725354.3352685,0x1a,8,0000e13da051493e,normal,0
1760725354.3354182,0x2f,8,0000e13da051493e,normal,0
1760725354.3356414,0x43,8,0000e13da051493e,normal,0
1760725354.3358734,0x58,8,07ffe13df45d061d,normal,0
1760725354.337585,0x24,8,0000d216d0cd9e66,normal,0
1760725354.3377695,0x39,8,0000d216d0cd9e66,normal,0
