score,window_index
0.55684894,1412
0.5664562,1413
0.5767205,1414
0.56553555,1415
0.54277086,1416
0.5640197,1417
0.5615751,1418
0.5685628,1419
0.53733444,1420
0.5268293,1421
0.52258795,1422
0.50358486,1423
0.5045986,1424
0.48367113,1425
0.42365065,1426
0.4224088,1427
0.38264656,1428
0.38489357,1429
0.36699942,1430
0.36482117,1431
0.3929481,1432
0.38411272,1433
0.4018416,1434
0.4476992,1435
0.46005788,1436
0.44676313,1437
0.47773048,1438
0.4729831,1439
0.52674437,1440
0.54025114,1441
0.5401489,1442
0.54401845,1443
0.5226879,1444
0.51872367,1445
0.53083295,1446
0.52019024,1447
0.55131555,1448
0.5489752,1449
0.5456496,1450
0.56434655,1451
0.5562439,1452
0.5645018,1453
0.5140289,1454
0.47294626,1455
0.48208362,1456
0.46740043,1457
0.45640346,1458
0.4500141,1459
0.47920483,1460
0.44806585,1461
0.4712532,1462
0.47453126,1463
0.48898438,1464
0.49986097,1465
0.5180621,1466
0.4978729,1467
0.4562554,1468
0.518607,1469
0.5126422,1470
0.5083923,1471
0.5397455,1472
0.5270527,1473
0.53988415,1474
0.5529832,1475
0.552464,1476
0.5551652,1477
0.5368483,1478
0.5325751,1479
0.5085885,1480
0.4942797,1481
0.51414996,1482
0.5064564,1483
0.4827893,1484
0.4967393,1485
0.48122877,1486
0.5034683,1487
0.53366673,1488
0.4548305,1489
0.5238371,1490
0.53552306,1491
0.49947554,1492
0.50083184,1493
0.5147104,1494
0.50716746,1495
0.496359,1496
0.5072943,1497
0.5219516,1498
0.53472066,1499
0.53633386,1500
0.5578301,1501
0.5181293,1502
0.5062497,1503
0.47749302,1504
0.49366507,1505
0.51650167,1506
0.5435612,1507
0.5145217,1508
0.5183759,1509
0.48778108,1510
0.49048623,1511
0.46279174,1512
0.45326638,1513
0.44775248,1514
0.4472142,1515
0.45133293,1516
0.45111462,1517
0.44411185,1518
0.46081975,1519
0.4424814,1520
0.48175868,1521
0.47832346,1522
0.46988723,1523
0.47644776,1524
0.48682383,1525
0.45936874,1526
0.42620334,1527
0.45759282,1528
0.45597982,1529
0.45478353,1530
0.4728678,1531
0.5069096,1532
0.5672814,1533
0.63618946,1534
0.6283041,1535
0.59029543,1536
0.58294994,1537
0.6085565,1538
0.61553663,1539
0.618675,1540
0.5902252,1541
0.5905834,1542
0.61747044,1543
0.63140404,1544
0.68211746,1545
0.7497559,1546
0.74539953,1547
0.74848294,1548
0.7787231,1549
0.79976255,1550
0.8212282,1551
0.7624254,1552
0.7143875,1553
0.6820236,1554
0.6713707,1555
0.6653565,1556
0.65848184,1557
0.6425721,1558
0.63879776,1559
0.6259463,1560
0.6256548,1561
0.67068166,1562
0.65422344,1563
0.6543157,1564
0.5951545,1565
0.49252623,1566
0.47546133,1567
0.45092598,1568
0.48835322,1569
0.49427977,1570
0.4698982,1571
0.48024884,1572
0.47190857,1573
0.44091216,1574
0.4487607,1575
0.45479596,1576
0.49946782,1577
0.51827264,1578
0.54045266,1579
0.51990044,1580
0.5510173,1581
0.5613446,1582
0.5471659,1583
0.544128,1584
0.5764063,1585
0.60411924,1586
0.61438096,1587
0.6531579,1588
0.66986024,1589
0.6654071,1590
0.62711954,1591
0.65019244,1592
0.69724524,1593
0.7202389,1594
0.7265693,1595
0.7366535,1596
0.67445904,1597
0.6840246,1598
0.65704405,1599
0.7110324,1600
0.68378675,1601
0.66746503,1602
0.63822,1603
0.6442927,1604
0.61309564,1605
0.59059954,1606
0.57903475,1607
0.5521883,1608
0.5466352,1609
0.56604964,1610
0.5584114,1611
0.57098836,1612
0.5238184,1613
0.4777733,1614
0.48363525,1615
0.47569513,1616
0.48746896,1617
0.52232265,1618
0.5141637,1619
0.49477205,1620
0.49187353,1621
0.4798925,1622
0.4778988,1623
0.49003366,1624
0.5168654,1625
0.5540114,1626
0.55739766,1627
0.5572098,1628
0.5376612,1629
0.52137417,1630
0.5341652,1631
0.50654835,1632
0.5329347,1633
0.5616448,1634
0.54124904,1635
0.55968904,1636
0.5430614,1637
0.5270755,1638
0.54074395,1639
0.5054764,1640
0.5263724,1641
0.50807047,1642
0.51048446,1643
0.5056052,1644
0.5017924,1645
0.4708627,1646
0.46034062,1647
0.464702,1648
0.4798632,1649
0.47499207,1650
0.46974528,1651
0.4924011,1652
0.47558546,1653
0.43424967,1654
0.45958108,1655
0.45358914,1656
0.45795038,1657
0.4627436,1658
0.4893007,1659
0.48394108,1660
0.4460893,1661
0.4676658,1662
0.5150218,1663
0.5120037,1664
0.5362512,1665
0.54284954,1666
0.52845865,1667
0.52485293,1668
0.5419816,1669
0.55367446,1670
0.54698515,1671
0.5959457,1672
0.6021555,1673
0.5876561,1674
0.57785773,1675
0.5810001,1676
0.58476084,1677
0.59843016,1678
0.5626205,1679
0.5506534,1680
0.5444006,1681
0.53996384,1682
0.5308236,1683
0.5253649,1684
0.54154414,1685
0.5183643,1686
0.5172325,1687
0.5164215,1688
